method_name,scenario,patch,raw_energy,repaired_energy,expected_cost_component,critical_load_served_fraction,noncritical_load_served_fraction,energy_not_served_kwh,critical_energy_not_served_kwh,feasibility_pass,runtime_seconds,repeats,notes,repeat,backend,dataset,payload,payload_name,qci_energy,decoded_objective,runtime,wall_clock_runtime_seconds,expected_operating_cost,risk_adjusted_cost,feasibility_after_repair,pre_repair_violation,post_repair_violation,pre_repair_violation_count,post_repair_violation_count,pre_repair_violation_magnitude,post_repair_violation_magnitude,time_to_good_solution,status,solver,breakpoints,piecewise_segments,piecewise_binary_variables,skip_reason,discrete_levels,binary_variable_count,auxiliary_variable_count,cubic_term_count,quadratized_term_count,variable_blowup,approximation_error,restart_count,gpu_backend,best_energy,median_energy,mean_energy,std_energy,reserve_fraction,stress_label,scenario_probability,scenario_total_load_kwh,total_upgrade_cost,max_fraction_customers_unserved_per_hour,total_hours_critical_infrastructure_unserved,total_critical_infrastructure_unserved_hours_proxy
QUBO/quadratized local search baseline,local_generator_failure,MG1-MG2-MG3,219737.9554248483,47913.180166237355,15263.046166237345,1.0,0.9908739176391357,46.66362000000004,0.0,True,1.16846420802176,1,"Low-resolution discretized polynomial search with cubic quadratization accounting; binary_variables=264, auxiliary_variables=48, approximation_error=171845.107246.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,,219737.9554248483,1.16846420802176,1.16846420802176,15263.046166237345,15263.046166237345,True,False,False,0,0,0.0,0.0,1.16846420802176,COMPLETED,,,,,,4.0,264.0,48.0,48.0,867.0,2.3636363636363638,171845.10724558448,,,,,,,,,0.0625,10529.31672,0.0,0.004431780450802132,0,0
GPU-parallel random restart baseline,local_generator_failure,MG1-MG2-MG3,21494.990493536065,47892.848179263834,15242.71417926372,1.0,0.9908739176391357,46.66362000000004,0.0,True,2.449335457989946,24,"GPU/CPU random restart baseline using numpy_cpu_fallback; restarts=24, median_energy=22220289.175494, std_energy=5911199.076804.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,,21494.990493536065,2.449335457989946,2.449335457989946,15242.71417926372,15242.71417926372,True,False,False,0,0,0.0,0.0,2.449335457989946,COMPLETED,,,,,,,,,,,,,24.0,numpy_cpu_fallback,21494.990493536065,22220289.175494492,21542787.960775066,5911199.076804124,,,0.0625,10529.31672,0.0,0.004431780450802132,0,0
IPOPT/Pyomo nonlinear baseline,local_generator_failure,MG1-MG2-MG3,16356.419360426593,47419.764259904,14769.63025990368,1.0,0.9908739176391357,46.66362000000004,0.0,True,0.09775183303281665,1,IPOPT/cyipopt unavailable; used SciPy SLSQP fallback with same repair and metrics.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,,16356.419360426593,0.09775183303281665,0.09775183303281665,14769.63025990368,14769.63025990368,True,False,False,0,0,0.0,0.0,0.09775183303281665,COMPLETED,scipy_slsqp_fallback,,,,IPOPT/cyipopt not available.,,,,,,,,,,,,,,,,0.0625,10529.31672,0.0,0.004431780450802132,0,0
Stress-only reserve heuristic baseline,local_generator_failure,MG1-MG2-MG3,1260036713.7051158,980571.8920237313,15186.360023730716,1.0,0.7302787393016303,1379.1427600000006,0.0,True,3.329198807477951e-05,1,Reserve-prioritized outage heuristic; reserve_fraction=0.35.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/local_generator_failure_MG1-MG2-MG3.json,local_generator_failure_MG1-MG2-MG3.json,,1260036713.7051158,3.329198807477951e-05,3.329198807477951e-05,15186.360023730716,15186.360023730716,True,False,False,0,0,0.0,0.0,3.329198807477951e-05,COMPLETED,,,,,,,,,,,,,,,,,,,0.35,high,0.0625,10529.31672,0.0,0.13098122097328274,0,0
GreedyCriticalLoadFirst,storm_forced_islanding,MG1-MG2-MG3,2138117.0134355724,2138117.0134355724,22356.01930193228,0.9989538604180611,0.49484081743733,2937.1260192909167,6.428729099999941,True,0.0,1,Deterministic critical-load-first heuristic.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,2138117.0134355724,0.0,0.0,22356.01930193228,22357.626484207278,True,False,False,0,0,0.0,0.0,0.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,11946.724740000001,0.0,0.24585198731974103,4,4
SLSQPDispatchOptimizer,storm_forced_islanding,MG1-MG2-MG3,1119397.3014741861,2140889.802368442,22355.96169640189,0.9989514658357475,0.49419426537592037,2940.8917270972306,6.443444269244797,True,0.08398912497796118,1,SLSQP reported failure gracefully: Iteration limit reached,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,1119397.3014741861,0.08398912497796118,0.08398912497796118,22355.96169640189,22357.5725574692,True,False,False,0,0,0.0,0.0,0.08398912497796118,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,11946.724740000001,0.0,0.24616719570432075,4,4
DifferentialEvolutionOptimizer,storm_forced_islanding,MG1-MG2-MG3,25810693.443023868,22818435.6099501,13169.101121651394,0.6644026572659962,0.46265963656161035,5179.707718414732,2062.310269455713,True,0.03231725003570318,1,Differential evolution ended without convergence: Maximum number of iterations has been exceeded.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,25810693.443023868,0.03231725003570318,0.03231725003570318,13169.101121651394,13684.678689015323,True,False,False,0,0,0.0,0.0,0.03231725003570318,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,11946.724740000001,0.0,0.4335671768741808,4,4
CMPO-local polynomial search,storm_forced_islanding,MG1-MG2-MG3,1762070.4266427257,2138117.0134355742,22356.01930193228,0.9989538604180611,0.49484081743733,2937.1260192909162,6.428729099999941,True,0.25941850000526756,3,"Pre-QCi polynomial search proxy; best energy from 3 repeats, median_energy=26575448.577987.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,1762070.4266427257,0.25941850000526756,0.25941850000526756,22356.01930193228,22357.626484207278,True,False,False,0,0,0.0,0.0,0.25941850000526756,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,11946.724740000001,0.0,0.24585198731974098,4,4
Piecewise-linear MILP baseline,storm_forced_islanding,MG1-MG2-MG3,2078329.8328055753,2078329.8328055753,22356.01930193228,1.0,0.4937327086101432,2937.1260192909167,0.0,True,0.015460415976122022,1,Pyomo piecewise-linear generator cost solved with appsi_highs; breakpoints=5.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,2078329.8328055753,0.015460415976122022,0.015460415976122022,22356.01930193228,22356.01930193228,True,False,False,0,0,0.0,0.0,0.015460415976122022,COMPLETED,appsi_highs,5.0,4.0,48.0,,,,,,,,,,,,,,,,,0.0625,11946.724740000001,0.0,0.24585198731974103,0,0
QUBO/quadratized local search baseline,storm_forced_islanding,MG1-MG2-MG3,2426564.3733549863,2416216.1470274166,20995.126424018006,0.9989538604180611,0.4260264780732539,3336.3546285334223,6.428729099999941,True,1.0005872909678146,1,"Low-resolution discretized polynomial search with cubic quadratization accounting; binary_variables=264, auxiliary_variables=48, approximation_error=288447.359919.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,2426564.3733549863,1.0005872909678146,1.0005872909678146,20995.126424018006,20996.733606293004,True,False,False,0,0,0.0,0.0,1.0005872909678146,COMPLETED,,,,,,4.0,264.0,48.0,48.0,888.0,2.3636363636363638,288447.3599194139,,,,,,,,,0.0625,11946.724740000001,0.0,0.2792693981943558,4,4
GPU-parallel random restart baseline,storm_forced_islanding,MG1-MG2-MG3,1826355.9202494207,2138117.0134355724,22356.01930193228,0.9989538604180611,0.49484081743733,2937.1260192909167,6.428729099999941,True,2.1111271659610793,24,"GPU/CPU random restart baseline using numpy_cpu_fallback; restarts=24, median_energy=25413892.603457, std_energy=6744360.110953.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,1826355.9202494207,2.1111271659610793,2.1111271659610793,22356.01930193228,22357.626484207278,True,False,False,0,0,0.0,0.0,2.1111271659610793,COMPLETED,,,,,,,,,,,,,24.0,numpy_cpu_fallback,1826355.9202494207,25413892.603456717,25461622.41459639,6744360.110952556,,,0.0625,11946.724740000001,0.0,0.24585198731974103,4,4
IPOPT/Pyomo nonlinear baseline,storm_forced_islanding,MG1-MG2-MG3,1119397.3014741861,2140889.802368442,22355.96169640189,0.9989514658357475,0.49419426537592037,2940.8917270972306,6.443444269244797,True,0.08444841706659645,1,IPOPT/cyipopt unavailable; used SciPy SLSQP fallback with same repair and metrics.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,1119397.3014741861,0.08444841706659645,0.08444841706659645,22355.96169640189,22357.5725574692,True,False,False,0,0,0.0,0.0,0.08444841706659645,COMPLETED,scipy_slsqp_fallback,,,,IPOPT/cyipopt not available.,,,,,,,,,,,,,,,,0.0625,11946.724740000001,0.0,0.24616719570432075,4,4
Stress-only reserve heuristic baseline,storm_forced_islanding,MG1-MG2-MG3,4072421.840753077,4072421.840753077,11363.664131878879,1.0,0.0,5801.532252316,0.0,True,3.0542025342583656e-05,1,Reserve-prioritized outage heuristic; reserve_fraction=0.35.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/storm_forced_islanding_MG1-MG2-MG3.json,storm_forced_islanding_MG1-MG2-MG3.json,,4072421.840753077,3.0542025342583656e-05,3.0542025342583656e-05,11363.664131878879,11363.664131878879,True,False,False,0,0,0.0,0.0,3.0542025342583656e-05,COMPLETED,,,,,,,,,,,,,,,,,,,0.35,high,0.0625,11946.724740000001,0.0,0.48561696854798375,0,0
GreedyCriticalLoadFirst,restoration,MG1-MG2-MG3,35487.67347190255,35487.67347190255,22408.963534706505,1.0,0.9961503045831922,18.70444276742319,0.0,True,0.0,1,Deterministic critical-load-first heuristic.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,35487.67347190255,0.0,0.0,22408.963534706505,22408.963534706505,True,False,False,0,0,0.0,0.0,0.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.125,10006.54084,0.0,0.0018692216487694053,0,0
SLSQPDispatchOptimizer,restoration,MG1-MG2-MG3,22709.095082972894,53715.311678592894,22085.41678280216,0.9999998075850217,0.9906987136436247,45.19297572928749,0.0009905252998850473,True,0.08906404196750373,1,SLSQP reported failure gracefully: Iteration limit reached,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,22709.095082972894,0.08906404196750373,0.08906404196750373,22085.41678280216,22085.417030433484,True,False,False,0,0,0.0,0.0,0.08906404196750373,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.125,10006.54084,0.0,0.004516343504903687,4,4
DifferentialEvolutionOptimizer,restoration,MG1-MG2-MG3,20588807.03355041,16876034.129345108,8641.627625823821,0.6965865236760844,0.6330259253459867,3344.9400267399187,1561.9299874194996,True,0.034577333950437605,1,Differential evolution ended without convergence: Maximum number of iterations has been exceeded.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,20588807.03355041,0.034577333950437605,0.034577333950437605,8641.627625823821,9032.110122678696,True,False,False,0,0,0.0,0.0,0.034577333950437605,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.125,10006.54084,0.0,0.33427535851039597,4,4
CMPO-local polynomial search,restoration,MG1-MG2-MG3,24186.591370707898,35487.67347190255,22408.963534706505,1.0,0.9961503045831922,18.70444276742319,0.0,True,0.2775574999395758,3,"Pre-QCi polynomial search proxy; best energy from 3 repeats, median_energy=22667168.262977.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,24186.591370707898,0.2775574999395758,0.2775574999395758,22408.963534706505,22408.963534706505,True,False,False,0,0,0.0,0.0,0.2775574999395758,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.125,10006.54084,0.0,0.0018692216487694053,0,0
Piecewise-linear MILP baseline,restoration,MG1-MG2-MG3,27214.606970895442,27214.60697089451,14135.897033697978,1.0,0.9961503045831922,18.704442767423267,0.0,True,0.024805166060104966,1,Pyomo piecewise-linear generator cost solved with appsi_highs; breakpoints=5.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,27214.606970895442,0.024805166060104966,0.024805166060104966,14135.897033697978,14135.897033697978,True,False,False,0,0,0.0,0.0,0.024805166060104966,COMPLETED,appsi_highs,5.0,4.0,48.0,,,,,,,,,,,,,,,,,0.125,10006.54084,0.0,0.001869221648769413,0,0
QUBO/quadratized local search baseline,restoration,MG1-MG2-MG3,213860.69694783096,75555.42228359867,22422.97328359802,1.0,0.9843735230213084,75.92407000000014,0.0,True,1.0710902080172673,1,"Low-resolution discretized polynomial search with cubic quadratization accounting; binary_variables=264, auxiliary_variables=48, approximation_error=178373.023476.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,213860.69694783096,1.0710902080172673,1.0710902080172673,22422.97328359802,22422.97328359802,True,False,False,0,0,0.0,0.0,1.0710902080172673,COMPLETED,,,,,,4.0,264.0,48.0,48.0,880.0,2.3636363636363638,178373.0234759284,,,,,,,,,0.125,10006.54084,0.0,0.0075874441741648,0,0
GPU-parallel random restart baseline,restoration,MG1-MG2-MG3,28907.436339162345,35487.67347190255,22408.963534706505,1.0,0.9961503045831922,18.70444276742319,0.0,True,2.221569332992658,24,"GPU/CPU random restart baseline using numpy_cpu_fallback; restarts=24, median_energy=21307200.974559, std_energy=5733851.888596.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,28907.436339162345,2.221569332992658,2.221569332992658,22408.963534706505,22408.963534706505,True,False,False,0,0,0.0,0.0,2.221569332992658,COMPLETED,,,,,,,,,,,,,24.0,numpy_cpu_fallback,28907.436339162345,21307200.97455868,20524691.51747706,5733851.888595923,,,0.125,10006.54084,0.0,0.0018692216487694053,0,0
IPOPT/Pyomo nonlinear baseline,restoration,MG1-MG2-MG3,22709.095082972894,53715.311678592894,22085.41678280216,0.9999998075850217,0.9906987136436247,45.19297572928749,0.0009905252998850473,True,0.08705158298835158,1,IPOPT/cyipopt unavailable; used SciPy SLSQP fallback with same repair and metrics.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,22709.095082972894,0.08705158298835158,0.08705158298835158,22085.41678280216,22085.417030433484,True,False,False,0,0,0.0,0.0,0.08705158298835158,COMPLETED,scipy_slsqp_fallback,,,,IPOPT/cyipopt not available.,,,,,,,,,,,,,,,,0.125,10006.54084,0.0,0.004516343504903687,4,4
Stress-only reserve heuristic baseline,restoration,MG1-MG2-MG3,2615839.16645637,2615839.16645637,9506.064910473258,1.0,0.2336699165104339,3723.3535736369995,0.0,True,3.200001083314419e-05,1,Reserve-prioritized outage heuristic; reserve_fraction=0.35.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/restoration_MG1-MG2-MG3.json,restoration_MG1-MG2-MG3.json,,2615839.16645637,3.200001083314419e-05,3.200001083314419e-05,9506.064910473258,9506.064910473258,True,False,False,0,0,0.0,0.0,3.200001083314419e-05,COMPLETED,,,,,,,,,,,,,,,,,,,0.35,medium,0.125,10006.54084,0.0,0.37209197795439164,0,0
GreedyCriticalLoadFirst,combined_high_stress,MG1-MG2-MG3,15558069.274899306,15558069.274899306,16915.457694558812,0.8197331302785233,0.2608386485511962,5955.712336523494,1222.813933509494,True,0.0,1,Deterministic critical-load-first heuristic.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,15558069.274899306,0.0,0.0,16915.457694558812,17221.161177936185,True,False,False,0,0,0.0,0.0,0.0,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,13186.41898,0.0,0.4516550206357461,4,4
SLSQPDispatchOptimizer,combined_high_stress,MG1-MG2-MG3,3307923.630254559,15571700.604246376,16545.77458579816,0.8197331302785233,0.2577149186783936,5975.713782888968,1222.8139335094938,True,0.08259008300956339,1,SLSQP reported failure gracefully: Iteration limit reached,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,3307923.630254559,0.08259008300956339,0.08259008300956339,16545.77458579816,16851.478069175533,True,False,False,0,0,0.0,0.0,0.08259008300956339,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,13186.41898,0.0,0.45317184232902086,4,4
DifferentialEvolutionOptimizer,combined_high_stress,MG1-MG2-MG3,30879093.093140725,28543490.77402267,9634.588449464387,0.6308339384366402,0.2209019519722234,7492.799640220648,2504.183961012769,True,0.03316033398732543,1,Differential evolution ended without convergence: Maximum number of iterations has been exceeded.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,30879093.093140725,0.03316033398732543,0.03316033398732543,9634.588449464387,10260.63443971758,True,False,False,0,0,0.0,0.0,0.03316033398732543,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,13186.41898,0.0,0.5682209591235549,4,4
CMPO-local polynomial search,combined_high_stress,MG1-MG2-MG3,10932396.935267085,15558069.274899306,16915.457694558812,0.8197331302785233,0.2608386485511962,5955.712336523494,1222.8139335094938,True,0.262499124975875,3,"Pre-QCi polynomial search proxy; best energy from 3 repeats, median_energy=33566379.018641.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,10932396.935267085,0.262499124975875,0.262499124975875,16915.457694558812,17221.161177936185,True,False,False,0,0,0.0,0.0,0.262499124975875,COMPLETED,,,,,,,,,,,,,,,,,,,,,0.0625,13186.41898,0.0,0.4516550206357461,4,4
Piecewise-linear MILP baseline,combined_high_stress,MG1-MG2-MG3,9191712.047362944,9191712.047362944,13887.560761776873,0.916036558116246,0.22307263350755901,5544.270385793629,569.5537222092061,True,0.021469874889589846,1,Pyomo piecewise-linear generator cost solved with appsi_highs; breakpoints=5.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,9191712.047362944,0.021469874889589846,0.021469874889589846,13887.560761776873,14029.949192329173,True,False,False,0,0,0.0,0.0,0.021469874889589846,COMPLETED,appsi_highs,5.0,4.0,48.0,,,,,,,,,,,,,,,,,0.0625,13186.41898,0.0,0.4204530732871973,4,4
QUBO/quadratized local search baseline,combined_high_stress,MG1-MG2-MG3,14144477.885193383,18971169.465258002,13909.275695429033,0.7739833440315996,0.1910647980397393,6712.815838557738,1533.1509142550715,True,1.0117306660395116,1,"Low-resolution discretized polynomial search with cubic quadratization accounting; binary_variables=264, auxiliary_variables=48, approximation_error=1225832.044015.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,14144477.885193383,1.0117306660395116,1.0117306660395116,13909.275695429033,14292.5634239928,True,False,False,0,0,0.0,0.0,1.0117306660395116,COMPLETED,,,,,,4.0,264.0,48.0,48.0,887.0,2.3636363636363638,1225832.0440145396,,,,,,,,,0.0625,13186.41898,0.0,0.509070419250226,4,4
GPU-parallel random restart baseline,combined_high_stress,MG1-MG2-MG3,13722614.972373046,15558069.274899306,16915.457694558812,0.8197331302785233,0.2608386485511962,5955.712336523494,1222.8139335094938,True,2.119017291930504,24,"GPU/CPU random restart baseline using numpy_cpu_fallback; restarts=24, median_energy=31331442.397939, std_energy=5834201.687951.",1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,13722614.972373046,2.119017291930504,2.119017291930504,16915.457694558812,17221.161177936185,True,False,False,0,0,0.0,0.0,2.119017291930504,COMPLETED,,,,,,,,,,,,,24.0,numpy_cpu_fallback,13722614.972373046,31331442.39793931,31708853.49645664,5834201.687950552,,,0.0625,13186.41898,0.0,0.4516550206357461,4,4
IPOPT/Pyomo nonlinear baseline,combined_high_stress,MG1-MG2-MG3,3307923.630254559,15571700.604246376,16545.77458579816,0.8197331302785233,0.2577149186783936,5975.713782888968,1222.8139335094938,True,0.08334883395582438,1,IPOPT/cyipopt unavailable; used SciPy SLSQP fallback with same repair and metrics.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,3307923.630254559,0.08334883395582438,0.08334883395582438,16545.77458579816,16851.478069175533,True,False,False,0,0,0.0,0.0,0.08334883395582438,COMPLETED,scipy_slsqp_fallback,,,,IPOPT/cyipopt not available.,,,,,,,,,,,,,,,,0.0625,13186.41898,0.0,0.45317184232902086,4,4
Stress-only reserve heuristic baseline,combined_high_stress,MG1-MG2-MG3,11746125.465671845,11746125.465671845,15474.28550831956,0.89170030080074,0.021826992228178854,6997.940809451072,734.6351627470716,True,3.400002606213093e-05,1,Reserve-prioritized outage heuristic; reserve_fraction=0.35.,1,classical,qci_small_synthetic,results/phase3/phase3_qci_small/qci_payloads/combined_high_stress_MG1-MG2-MG3.json,combined_high_stress_MG1-MG2-MG3.json,,11746125.465671845,3.400002606213093e-05,3.400002606213093e-05,15474.28550831956,15657.944299006329,True,False,False,0,0,0.0,0.0,3.400002606213093e-05,COMPLETED,,,,,,,,,,,,,,,,,,,0.35,extreme,0.0625,13186.41898,0.0,0.5306930425966999,4,4
