benchmark,comparison_unit,consensus_artifact,consensus_dual_residual,consensus_iteration_count,consensus_iterations,consensus_primal_residual,consensus_replicate,consensus_residual,consensus_run_id,consensus_runtime_seconds,consensus_trace_id,critical_energy_not_served_kwh,critical_load_served_fraction,customer_fraction_scope,edge_capacity_policy,end_to_end_runtime,end_to_end_runtime_seconds,expected_critical_infrastructure_unserved_hours,expected_operating_cost,expected_operating_cost_is_source_covered_lower_bound,feasibility_after_repair,full_system_feasibility,full_system_projection_runtime_seconds,headline_selection,max_fraction_customers_unserved_per_hour,max_node_load_unserved_fraction,method,patch_metrics_aggregated,patch_runtime_seconds,patch_solution_artifact,payload_count,projection_scope,public_operating_cost_coverage_fraction,public_source_path,public_source_sha256,public_source_url,public_source_version,public_upgrade_cost_coverage_fraction,risk_adjusted_cost,risk_adjusted_cost_formula,runtime_seconds,scenario_artifact,scenario_count,scenario_probability_sum,selection_mode,source_patch_ids,source_payload_ids,storage_accounting_scope,system_trace_id,time_to_good_solution,total_energy_not_served,total_energy_not_served_kwh,total_hours_critical_infrastructure_unserved,total_upgrade_cost,unresolved_conflict_count,unweighted_critical_energy_not_served_kwh,unweighted_total_energy_not_served_kwh,upgrade_asset_count,upgrade_cost_scored_once_per_physical_asset,wall_clock_budget_seconds_per_patch,wall_clock_runtime_seconds
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,4.547551841796938e-13,34,34,5.628722327555385e-07,challenge_selected,5.628722327555385e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::challenge_selected,0.0674175419844687,consensus-8b0e8694d6b7246e3909,123762.878505725,0.8535324550072191,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.154953584075,1126.154953584075,1.5,0.0,True,1.0,True,0.08753604209050536,True,0.045666072363412184,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,3075304679.792068,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.154953584075,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,"lexicographic challenge selector: feasibility, critical ENS, critical infrastructure hours, maximum customers unserved, critical-load served, risk cost, native QCi energy","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-b703e79cb485b937c4a5,1126.154953584075,166502.37850572495,166502.37850572495,12,3075304679.792068,0,990103.0280458,1332019.0280457996,24,True,0.0,1126.154953584075
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,0.0,25,25,7.120893533516432e-07,qci_sample_000,7.120893533516432e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_000,0.052531959023326635,consensus-938bfc9adce0fbe4f20c,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.136792375939,1126.136792375939,9.0,0.0,True,1.0,True,0.08426041691564023,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.136792375939,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-35f0d030d68bb7b651c6,1126.136792375939,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.136792375939
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,0.0,25,25,7.945183419489663e-07,qci_sample_001,7.945183419489663e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_001,0.05163308302871883,consensus-ca3163f7df9ab8292b73,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.1357664579991,1126.1357664579991,9.0,0.0,True,1.0,True,0.0841333749704063,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.1357664579991,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-93963578622f16430ebc,1126.1357664579991,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.1357664579991
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,1.2862197421537486e-12,27,27,8.587953555549302e-07,qci_sample_002,8.587953555549302e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_002,0.054590791929513216,consensus-f3d87604e2cea0c57aad,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.1401334579568,1126.1401334579568,9.0,0.0,True,1.0,True,0.08554266602732241,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.1401334579568,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-6f17ba4864a04b0f8501,1126.1401334579568,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.1401334579568
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,2.5724394843074972e-12,28,28,5.935729424753634e-07,qci_sample_003,5.935729424753634e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_003,0.05666000000201166,consensus-72abc7318cd9e029f6b7,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.1416278749239,1126.1416278749239,9.0,0.0,True,1.0,True,0.08496787492185831,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.1416278749239,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-b33ef0a2c3b76a5bb24d,1126.1416278749239,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.1416278749239
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,0.0,28,28,6.318692625106424e-07,qci_sample_004,6.318692625106424e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_004,0.0672380831092596,consensus-603c7a11667cd41f59ca,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.1509220832959,1126.1509220832959,9.0,0.0,True,1.0,True,0.08368400018662214,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.1509220832959,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-a29aeabaf6f38bcfca31,1126.1509220832959,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.1509220832959
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,0.0,28,28,5.667932685156638e-07,qci_sample_005,5.667932685156638e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_005,0.05730041698552668,consensus-734a8c7e1922e9544e21,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.141258542193,1126.141258542193,9.0,0.0,True,1.0,True,0.08395812520757318,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.141258542193,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-8795ec7d6f7c9b87ebd0,1126.141258542193,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.141258542193
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,2.8760747774580336e-12,28,28,7.100456242160801e-07,qci_sample_006,7.100456242160801e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_006,0.05698837502859533,consensus-b48c33e59d99b8eaf01d,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.140875583049,1126.140875583049,9.0,0.0,True,1.0,True,0.08388720802031457,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.140875583049,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-bf758adfb83db3f92e0e,1126.140875583049,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.140875583049
arpae_go_network_01o_020,one reconstructed complete public benchmark system,results/phase3/sc_cmpo/final_public_experiment/system_level/consensus_manifest.json,2.5724394843074972e-12,28,28,7.401691099311646e-07,qci_sample_007,7.401691099311646e-07,consensus::arpae_go_network_01o_020::QCi SC-CMPO::qci_sample_007,0.05756100011058152,consensus-2aea674f8f06cc05bce7,844985.0,0.0,public active-load-weighted customer proxy; no customer-count data were invented,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",1126.1562299591023,1126.1562299591023,9.0,0.0,True,1.0,True,0.09866895899176598,False,0.19397186785086953,1.0,QCi SC-CMPO,False,1126.0,['results/phase3/sc_cmpo/final_public_experiment/decoded/qci_repeat_metrics.csv'],8,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",0.0,/Users/omtailor/QCI/data/public_benchmarks/arpae_go/extracted/Challenge_1_Original_Dataset_2_Scenarios/Original_Dataset_Offline_Edition_2/Network_01O-020/scenario_1/case.raw,e25cda2e8a51cc1b5ce0edde5d5230fb6298f3aa017daee9cc6082a24f41bc23,https://data.openei.org/files/6153/Challenge_1_Original_Dataset_2_Scenarios.zip,ARPA-E GO Challenge 1 Original Dataset 2 Offline Edition 2 Network_01O-020 scenario_1 (2019-03-25 public snapshot),1.0,0.0,deduplicated upgrade cost + expected source-covered operating cost + 0.25 * worst-scenario source-covered operating cost,1126.1562299591023,results/phase3/sc_cmpo/final_public_experiment/system_level/scenario_results.csv,8,1.0,unselected repeat-distribution sample aligned by repeat and sample index; no objective sorting,"[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-35ee0038ac42ac01d884,1126.1562299591023,926057.0,926057.0,72,0.0,0,6759880.0,7408456.0,0,True,0.0,1126.1562299591023
