dataset,payload_name,scenario,patch,sample_count,repeat_count,job_count,expected_operating_cost_best,expected_operating_cost_median,risk_adjusted_cost_best,risk_adjusted_cost_median,critical_load_served_fraction_best,critical_load_served_fraction_median,critical_energy_not_served_best,total_energy_not_served_best,max_fraction_customers_unserved_per_hour_best,total_critical_infrastructure_unserved_hours_proxy_best,feasibility_after_repair_rate,pre_repair_violation_rate,post_repair_violation_rate,pre_repair_violation_median,post_repair_violation_median,qci_energy_best,qci_energy_median,decoded_objective_best,runtime_seconds_total,runtime_seconds_median,time_to_good_solution
qci_small_synthetic,normal_MG1-MG2-MG3.json,normal,MG1-MG2-MG3,1,1,1,10350.106143785073,10350.106143785073,10350.106143785073,10350.106143785073,1.0,1.0,0.0,100.02302690249469,0.009879458538938743,0.0,1.0,1.0,0.0,418.30026730000003,1.803084591356363e-13,-17427318.0,-17427318.0,76207.13299396106,15.0,15.0,15.0
