method_name,scenario,patch,raw_energy,repaired_energy,expected_cost_component,critical_load_served_fraction,noncritical_load_served_fraction,energy_not_served_kwh,critical_energy_not_served_kwh,feasibility_pass,runtime_seconds,repeats,notes,dataset,backend,job_id,status,repeat,sample_index,payload,payload_name,response_json,request_json,qci_energy,decoded_objective,repaired_objective,runtime,wall_clock_runtime_seconds,pre_repair_violation,post_repair_violation,pre_repair_violation_count,post_repair_violation_count,pre_repair_violation_magnitude,post_repair_violation_magnitude,repair_feasibility_pass,pre_repair_report,post_repair_report,repair_report,raw_solution,repaired_solution,scenario_probability,scenario_total_load_kwh,total_upgrade_cost,max_fraction_customers_unserved_per_hour,total_hours_critical_infrastructure_unserved,expected_operating_cost,risk_adjusted_cost,feasibility_after_repair,total_critical_infrastructure_unserved_hours_proxy,time_to_good_solution
CMPO + QCi Dirac-3,normal,MG1-MG2-MG3,76207.13299396106,80351.8249755313,10350.106143785073,1.0,0.9796558621736824,100.02302690249469,0.0,True,15.0,1,Decoded from QCi job 6a4a977608442f441bbb036a sample 0.,qci_small_synthetic,qci_dirac3,6a4a977608442f441bbb036a,COMPLETED,0,0,results/qci_small/qci_payloads/normal_MG1-MG2-MG3.json,normal_MG1-MG2-MG3.json,results/phase3/qci_env_smoke/qci/normal_MG1-MG2-MG3/repeat_000/response.json,results/phase3/qci_env_smoke/qci/normal_MG1-MG2-MG3/repeat_000/request.json,-17427318.0,76207.13299396106,80351.8249755313,15.0,15.0,True,False,36,0,418.30026730000003,1.803084591356363e-13,True,"{""bounds_violation_magnitude"":0.0,""bounds_violations"":0,""charge_discharge_consistency_violations"":12,""charge_discharge_violation_magnitude"":346.00446619999997,""generator_availability_violations"":0,""has_violation"":true,""load_shedding_limit_violations"":0,""max_power_balance_residual"":65.47420800000009,""mode_simplex_violation_magnitude"":6.8215931,""mode_simplex_violations"":12,""pcc_availability_violations"":0,""power_balance_violations"":12,""storage_soc_violations"":0,""total_violation_count"":36,""total_violation_magnitude"":418.30026730000003}","{""bounds_violation_magnitude"":0.0,""bounds_violations"":0,""charge_discharge_consistency_violations"":0,""charge_discharge_violation_magnitude"":0.0,""generator_availability_violations"":0,""has_violation"":false,""load_shedding_limit_violations"":0,""max_power_balance_residual"":1.803084591356363e-13,""mode_simplex_violation_magnitude"":0.0,""mode_simplex_violations"":0,""pcc_availability_violations"":0,""power_balance_violations"":0,""storage_soc_violations"":0,""total_violation_count"":0,""total_violation_magnitude"":1.803084591356363e-13}","{""charge_discharge_violations"":0,""feasibility_pass"":true,""generator_availability_violations"":0,""implicit_pv_curtailment_kwh"":0.0,""load_shed_violations"":0,""max_balance_residual"":0.0,""mode_violations"":0,""pcc_violations"":0,""storage_violations"":0}","{""P_gen[MG1,0]"":267.8017883,""P_gen[MG1,1]"":186.8738098,""P_gen[MG1,2]"":293.4699097,""P_gen[MG1,3]"":328.7373047,""P_gen[MG2,0]"":224.9595947,""P_gen[MG2,1]"":399.3514099,""P_gen[MG2,2]"":173.7433624,""P_gen[MG2,3]"":322.7885132,""P_gen[MG3,0]"":204.0111694,""P_gen[MG3,1]"":280.7098999,""P_gen[MG3,2]"":248.4481659,""P_gen[MG3,3]"":362.8413391,""charge[MG1,0]"":7.4492407,""charge[MG1,1]"":35.0543175,""charge[MG1,2]"":40.1445656,""charge[MG1,3]"":35.4880867,""charge[MG2,0]"":3.4991999,""charge[MG2,1]"":7.8098011,""charge[MG2,2]"":54.7040596,""charge[MG2,3]"":4.1146278,""charge[MG3,0]"":9.8661814,""charge[MG3,1]"":84.4215393,""charge[MG3,2]"":41.5393105,""charge[MG3,3]"":21.9135361,""discharge[MG1,0]"":151.0607758,""discharge[MG1,1]"":176.6007538,""discharge[MG1,2]"":44.5092506,""discharge[MG1,3]"":74.804306,""discharge[MG2,0]"":168.8092499,""discharge[MG2,1]"":58.2943916,""discharge[MG2,2]"":107.4821625,""discharge[MG2,3]"":31.5748844,""discharge[MG3,0]"":99.5357208,""discharge[MG3,1]"":162.5034332,""discharge[MG3,2]"":85.8847961,""discharge[MG3,3]"":97.0714722,""export_pcc[MG1,0]"":17.1762695,""export_pcc[MG1,1]"":31.3649769,""export_pcc[MG1,2]"":14.0824003,""export_pcc[MG1,3]"":13.6429539,""export_pcc[MG2,0]"":14.0962391,""export_pcc[MG2,1]"":12.4034634,""export_pcc[MG2,2]"":30.6648159,""export_pcc[MG2,3]"":6.0391698,""export_pcc[MG3,0]"":7.6177053,""export_pcc[MG3,1]"":34.203228,""export_pcc[MG3,2]"":48.2826881,""export_pcc[MG3,3]"":24.0237942,""import_pcc[MG1,0]"":279.3711853,""import_pcc[MG1,1]"":264.7697754,""import_pcc[MG1,2]"":262.7016907,""import_pcc[MG1,3]"":230.1455078,""import_pcc[MG2,0]"":363.3507385,""import_pcc[MG2,1]"":152.874054,""import_pcc[MG2,2]"":284.739502,""import_pcc[MG2,3]"":299.7058716,""import_pcc[MG3,0]"":417.5911865,""import_pcc[MG3,1]"":129.0620422,""import_pcc[MG3,2]"":283.7068176,""import_pcc[MG3,3]"":220.9996643,""shed_critical[MG1,0]"":0.0,""shed_critical[MG1,1]"":0.0,""shed_critical[MG1,2]"":0.0,""shed_critical[MG1,3]"":0.0,""shed_critical[MG2,0]"":0.0,""shed_critical[MG2,1]"":0.0,""shed_critical[MG2,2]"":0.0,""shed_critical[MG2,3]"":0.0,""shed_critical[MG3,0]"":0.0,""shed_critical[MG3,1]"":0.0,""shed_critical[MG3,2]"":0.0,""shed_critical[MG3,3]"":0.0,""shed_noncritical[MG1,0]"":0.0043829,""shed_noncritical[MG1,1]"":0.0043306,""shed_noncritical[MG1,2]"":0.006018,""shed_noncritical[MG1,3]"":0.0094489,""shed_noncritical[MG2,0]"":0.007405,""shed_noncritical[MG2,1]"":0.0052785,""shed_noncritical[MG2,2]"":0.0073688,""shed_noncritical[MG2,3]"":0.0025508,""shed_noncritical[MG3,0]"":0.0047133,""shed_noncritical[MG3,1]"":0.008184,""shed_noncritical[MG3,2]"":0.0051958,""shed_noncritical[MG3,3]"":0.0028587,""soc[MG1,0]"":218.9838867,""soc[MG1,1]"":102.8697968,""soc[MG1,2]"":99.2105637,""soc[MG1,3]"":52.7827377,""soc[MG2,0]"":204.3162537,""soc[MG2,1]"":125.2598572,""soc[MG2,2]"":56.0151176,""soc[MG2,3]"":15.3225956,""soc[MG3,0]"":309.1694336,""soc[MG3,1]"":231.8632202,""soc[MG3,2]"":173.4750519,""soc[MG3,3]"":64.9973221,""z_grid[MG1,0]"":0.1597424,""z_grid[MG1,1]"":0.1561232,""z_grid[MG1,2]"":0.1013104,""z_grid[MG1,3]"":0.0758411,""z_grid[MG2,0]"":0.2979034,""z_grid[MG2,1]"":0.213352,""z_grid[MG2,2]"":0.3196128,""z_grid[MG2,3]"":0.1292209,""z_grid[MG3,0]"":0.1140287,""z_grid[MG3,1]"":0.1555673,""z_grid[MG3,2]"":0.0924836,""z_grid[MG3,3]"":0.0587602,""z_island[MG1,0]"":0.0679352,""z_island[MG1,1]"":0.0829153,""z_island[MG1,2]"":0.1208291,""z_island[MG1,3]"":0.3552259,""z_island[MG2,0]"":0.1140818,""z_island[MG2,1]"":0.0572208,""z_island[MG2,2]"":0.1470634,""z_island[MG2,3]"":0.1856259,""z_island[MG3,0]"":0.0396188,""z_island[MG3,1]"":0.1235681,""z_island[MG3,2]"":0.2893671,""z_island[MG3,3]"":0.0805215,""z_restore[MG1,0]"":0.1103267,""z_restore[MG1,1]"":0.1072316,""z_restore[MG1,2]"":0.0963955,""z_restore[MG1,3]"":0.1288645,""z_restore[MG2,0]"":0.1130219,""z_restore[MG2,1]"":0.1301318,""z_restore[MG2,2]"":0.1910799,""z_restore[MG2,3]"":0.0579819,""z_restore[MG3,0]"":0.0426392,""z_restore[MG3,1]"":0.1567179,""z_restore[MG3,2]"":0.3363995,""z_restore[MG3,3]"":0.1696976}","{""P_gen[MG1,0]"":273.873656,""P_gen[MG1,1]"":186.8738098,""P_gen[MG1,2]"":460.8777314,""P_gen[MG1,3]"":536.598,""P_gen[MG2,0]"":224.9595947,""P_gen[MG2,1]"":399.3514099,""P_gen[MG2,2]"":173.7433624,""P_gen[MG2,3]"":562.843,""P_gen[MG3,0]"":204.0111694,""P_gen[MG3,1]"":280.7098999,""P_gen[MG3,2]"":248.4481659,""P_gen[MG3,3]"":377.21944928842294,""charge[MG1,0]"":0.0,""charge[MG1,1]"":0.0,""charge[MG1,2]"":0.0,""charge[MG1,3]"":0.0,""charge[MG2,0]"":0.0,""charge[MG2,1]"":0.0,""charge[MG2,2]"":0.0,""charge[MG2,3]"":0.0,""charge[MG3,0]"":0.0,""charge[MG3,1]"":0.0,""charge[MG3,2]"":0.0,""charge[MG3,3]"":0.0,""discharge[MG1,0]"":151.0607758,""discharge[MG1,1]"":176.6007538,""discharge[MG1,2]"":44.5092506,""discharge[MG1,3]"":23.564365464928514,""discharge[MG2,0]"":168.8092499,""discharge[MG2,1]"":58.2943916,""discharge[MG2,2]"":107.4821625,""discharge[MG2,3]"":1.3323432325769058,""discharge[MG3,0]"":99.5357208,""discharge[MG3,1]"":162.5034332,""discharge[MG3,2]"":85.8847961,""discharge[MG3,3]"":32.49602771157722,""export_pcc[MG1,0]"":0.0,""export_pcc[MG1,1]"":31.3649769,""export_pcc[MG1,2]"":0.0,""export_pcc[MG1,3]"":0.0,""export_pcc[MG2,0]"":14.0962391,""export_pcc[MG2,1]"":12.4034634,""export_pcc[MG2,2]"":30.6648159,""export_pcc[MG2,3]"":0.0,""export_pcc[MG3,0]"":7.6177053,""export_pcc[MG3,1]"":34.203228,""export_pcc[MG3,2]"":48.2826881,""export_pcc[MG3,3]"":0.0,""import_pcc[MG1,0]"":279.3711853,""import_pcc[MG1,1]"":195.6140827000001,""import_pcc[MG1,2]"":0.0,""import_pcc[MG1,3]"":0.0,""import_pcc[MG2,0]"":327.0979895,""import_pcc[MG2,1]"":112.22538339999988,""import_pcc[MG2,2]"":270.3909222000001,""import_pcc[MG2,3]"":0.0,""import_pcc[MG3,0]"":367.2431018000001,""import_pcc[MG3,1]"":110.11471090000009,""import_pcc[MG3,2]"":200.03453029999986,""import_pcc[MG3,3]"":220.9996643,""shed_critical[MG1,0]"":0.0,""shed_critical[MG1,1]"":0.0,""shed_critical[MG1,2]"":0.0,""shed_critical[MG1,3]"":0.0,""shed_critical[MG2,0]"":0.0,""shed_critical[MG2,1]"":0.0,""shed_critical[MG2,2]"":0.0,""shed_critical[MG2,3]"":0.0,""shed_critical[MG3,0]"":0.0,""shed_critical[MG3,1]"":0.0,""shed_critical[MG3,2]"":0.0,""shed_critical[MG3,3]"":0.0,""shed_noncritical[MG1,0]"":0.0043829,""shed_noncritical[MG1,1]"":0.0043306,""shed_noncritical[MG1,2]"":0.006018,""shed_noncritical[MG1,3]"":29.105634535071548,""shed_noncritical[MG2,0]"":0.007405,""shed_noncritical[MG2,1]"":0.0052785,""shed_noncritical[MG2,2]"":0.0073688,""shed_noncritical[MG2,3]"":70.86165676742314,""shed_noncritical[MG3,0]"":0.0047133,""shed_noncritical[MG3,1]"":0.008184,""shed_noncritical[MG3,2]"":0.0051958,""shed_noncritical[MG3,3]"":0.0028587,""soc[MG1,0]"":252.60431458121124,""soc[MG1,1]"":70.27989542443129,""soc[MG1,2]"":24.3280912099435,""soc[MG1,3]"":0.0,""soc[MG2,0]"":175.83592445565196,""soc[MG2,1]"":114.4971902459112,""soc[MG2,2]"":1.4019229839458802,""soc[MG2,3]"":0.0,""soc[MG3,0]"":297.2528225161799,""soc[MG3,1]"":125.2794812502843,""soc[MG3,2]"":34.38973782511488,""soc[MG3,3]"":0.0,""z_grid[MG1,0]"":1.0,""z_grid[MG1,1]"":1.0,""z_grid[MG1,2]"":0.0,""z_grid[MG1,3]"":0.0,""z_grid[MG2,0]"":1.0,""z_grid[MG2,1]"":1.0,""z_grid[MG2,2]"":1.0,""z_grid[MG2,3]"":0.0,""z_grid[MG3,0]"":1.0,""z_grid[MG3,1]"":0.0,""z_grid[MG3,2]"":0.0,""z_grid[MG3,3]"":0.0,""z_island[MG1,0]"":0.0,""z_island[MG1,1]"":0.0,""z_island[MG1,2]"":1.0,""z_island[MG1,3]"":1.0,""z_island[MG2,0]"":0.0,""z_island[MG2,1]"":0.0,""z_island[MG2,2]"":0.0,""z_island[MG2,3]"":1.0,""z_island[MG3,0]"":0.0,""z_island[MG3,1]"":0.0,""z_island[MG3,2]"":0.0,""z_island[MG3,3]"":0.0,""z_restore[MG1,0]"":0.0,""z_restore[MG1,1]"":0.0,""z_restore[MG1,2]"":0.0,""z_restore[MG1,3]"":0.0,""z_restore[MG2,0]"":0.0,""z_restore[MG2,1]"":0.0,""z_restore[MG2,2]"":0.0,""z_restore[MG2,3]"":0.0,""z_restore[MG3,0]"":0.0,""z_restore[MG3,1]"":1.0,""z_restore[MG3,2]"":1.0,""z_restore[MG3,3]"":1.0}",0.375,10124.343,0.0,0.009879458538938743,0,10350.106143785073,10350.106143785073,True,0,15.0
