budget,budget_derivation,budget_id,budget_utilization,consensus_algorithm,critical_ens,critical_infrastructure_outage_hours,critical_load_served_fraction,feasibility,maximum_customers_unserved_per_hour,method,method_solution_source,patch_count,physical_asset_deduplication,preference_source,projection,qci_sample_index,qci_sample_pool_size,qci_sample_selection_rule,runtime,system_trace_id,total_ens,total_upgrade_cost,trace_path,training_scenario_count
2114027.8922130284,Minimum feasible islanding portfolio plus the least-cost full PV option in the discrete catalog.,low_cost_catalog_step,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,CMPO-local polynomial search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,1.3963464580010623,system-315294c4621375e9de1d,615.0,2114027.8922130284,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/low_cost_catalog_step__CMPO-local_polynomial_search.json,8
2114027.8922130284,Minimum feasible islanding portfolio plus the least-cost full PV option in the discrete catalog.,low_cost_catalog_step,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,differential evolution,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.3225726659875363,system-0dfc998a6b14b2dd5091,615.0,2114027.8922130284,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/low_cost_catalog_step__differential_evolution.json,8
2114027.8922130284,Minimum feasible islanding portfolio plus the least-cost full PV option in the discrete catalog.,low_cost_catalog_step,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,QUBO/quadratized search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.3030504169873893,system-72b5c4910bebb26178ea,615.0,2114027.8922130284,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/low_cost_catalog_step__QUBO_quadratized_search.json,8
2114027.8922130284,Minimum feasible islanding portfolio plus the least-cost full PV option in the discrete catalog.,low_cost_catalog_step,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,greedy resilience heuristic,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.12747275014407933,system-d1c37967ac82ca832d0b,615.0,2114027.8922130284,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/low_cost_catalog_step__greedy_resilience_heuristic.json,8
3097978.598769372,Minimum feasible islanding portfolio plus the cumulative cheapest PV options nearest one-half of the catalog-wide PV add-on cost.,pv_catalog_midpoint,1.0,existing overlap_consensus.run_method_consensus,134.99999998384254,3.0,0.9270270270357608,True,0.17621776504297995,SLSQP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.1777771250344813,system-acab73dd3afb64b1e2e4,614.9999999676851,3097978.598769372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/pv_catalog_midpoint__SLSQP.json,8
3097978.598769372,Minimum feasible islanding portfolio plus the cumulative cheapest PV options nearest one-half of the catalog-wide PV add-on cost.,pv_catalog_midpoint,1.0,existing overlap_consensus.run_method_consensus,50.62502755343888,4.125,0.9726351202413843,True,0.17621778936123822,IPOPT/Pyomo nonlinear,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.4221178328152746,system-9e5c8184734656440d07,297.7080611740683,3097978.598769372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/pv_catalog_midpoint__IPOPT_Pyomo_nonlinear.json,8
3097978.598769372,Minimum feasible islanding portfolio plus the cumulative cheapest PV options nearest one-half of the catalog-wide PV add-on cost.,pv_catalog_midpoint,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,piecewise-linear MILP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.3005883330479264,system-10065264a9d8b439e0b2,615.0,3097978.598769372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/pv_catalog_midpoint__piecewise-linear_MILP.json,8
3097978.598769372,Minimum feasible islanding portfolio plus the cumulative cheapest PV options nearest one-half of the catalog-wide PV add-on cost.,pv_catalog_midpoint,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,CMPO-local polynomial search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,1.3837136251386255,system-5a89a0a9c2b8547b5658,615.0,3097978.598769372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/pv_catalog_midpoint__CMPO-local_polynomial_search.json,8
3097978.598769372,Minimum feasible islanding portfolio plus the cumulative cheapest PV options nearest one-half of the catalog-wide PV add-on cost.,pv_catalog_midpoint,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,differential evolution,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.32384216599166393,system-15c124ba732ccdf60559,615.0,3097978.598769372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/pv_catalog_midpoint__differential_evolution.json,8
3097978.598769372,Minimum feasible islanding portfolio plus the cumulative cheapest PV options nearest one-half of the catalog-wide PV add-on cost.,pv_catalog_midpoint,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,QUBO/quadratized search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.31922120810486376,system-66765d037519d1a58aa6,615.0,3097978.598769372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/pv_catalog_midpoint__QUBO_quadratized_search.json,8
3097978.598769372,Minimum feasible islanding portfolio plus the cumulative cheapest PV options nearest one-half of the catalog-wide PV add-on cost.,pv_catalog_midpoint,1.0,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,greedy resilience heuristic,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.13083725003525615,system-629c7a4482a867d7d23b,615.0,3097978.598769372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/pv_catalog_midpoint__greedy_resilience_heuristic.json,8
4532906.712497371,Observed IEEE123 SLSQP selected cost; it equals the deduplicated full dispatchable+PV catalog portfolio.,slsqp_selected_cost,1.0,existing overlap_consensus.run_method_consensus,50.625,1.125,0.9726351351351351,True,0.17621776504297995,SLSQP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.2734105410054326,system-b3d021c7078c3b8c5159,297.7083317833696,4532906.712497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/slsqp_selected_cost__SLSQP.json,8
4532906.712497371,Observed IEEE123 SLSQP selected cost; it equals the deduplicated full dispatchable+PV catalog portfolio.,slsqp_selected_cost,1.0,existing overlap_consensus.run_method_consensus,50.62502377329005,4.125,0.9726351222847082,True,0.17621778936884083,IPOPT/Pyomo nonlinear,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.42091091605834663,system-687ad7ca36fb11494f4b,297.70808511335963,4532906.712497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/slsqp_selected_cost__IPOPT_Pyomo_nonlinear.json,8
4532906.712497371,Observed IEEE123 SLSQP selected cost; it equals the deduplicated full dispatchable+PV catalog portfolio.,slsqp_selected_cost,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,piecewise-linear MILP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.2990544580388814,system-918327aa9dcb519f5e88,615.0,4532906.71249737,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/slsqp_selected_cost__piecewise-linear_MILP.json,8
4532906.712497371,Observed IEEE123 SLSQP selected cost; it equals the deduplicated full dispatchable+PV catalog portfolio.,slsqp_selected_cost,0.9999999999999998,existing overlap_consensus.run_method_consensus,224.6222965338239,5.75,0.8785825424141492,True,0.3646131805157593,CMPO-local polynomial search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,1.4999769998248667,system-a67376fd09ade6591852,414.62229653382394,4532906.71249737,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/slsqp_selected_cost__CMPO-local_polynomial_search.json,8
4532906.712497371,Observed IEEE123 SLSQP selected cost; it equals the deduplicated full dispatchable+PV catalog portfolio.,slsqp_selected_cost,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,differential evolution,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.332206416875124,system-089fc2ea655fae0a5ebc,615.0,4532906.71249737,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/slsqp_selected_cost__differential_evolution.json,8
4532906.712497371,Observed IEEE123 SLSQP selected cost; it equals the deduplicated full dispatchable+PV catalog portfolio.,slsqp_selected_cost,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,QUBO/quadratized search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.3042888748459518,system-dbe5ad95c92a61140a40,615.0,4532906.71249737,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/slsqp_selected_cost__QUBO_quadratized_search.json,8
4532906.712497371,Observed IEEE123 SLSQP selected cost; it equals the deduplicated full dispatchable+PV catalog portfolio.,slsqp_selected_cost,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,greedy resilience heuristic,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.1270061251707375,system-c0082197fa59f665c919,615.0,4532906.71249737,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/slsqp_selected_cost__greedy_resilience_heuristic.json,8
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,1.0,existing overlap_consensus.run_method_consensus,50.625,1.125,0.9726351351351351,True,0.17621776504297995,SLSQP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.4887096250895411,system-a2134590fd88090caaa4,297.7666595961687,5149457.112497372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__SLSQP.json,8
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,1.0,existing overlap_consensus.run_method_consensus,50.62500590070579,3.375,0.9726351319455645,True,0.17621777176900794,IPOPT/Pyomo nonlinear,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.43075637496076524,system-03490c62c72b5b1ef33d,297.7082349006966,5149457.112497372,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__IPOPT_Pyomo_nonlinear.json,8
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,piecewise-linear MILP,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing challenge/headline-selected reconstructed portfolio: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.2942705419845879,system-79260b742fb1eccacbee,615.0,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__piecewise-linear_MILP.json,8
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,123.81389962047982,3.5,0.9330735677727137,True,0.22841751763994164,CMPO-local polynomial search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,1.6371070840395987,system-8ebb2f4c122614e0f3dd,488.8138996204799,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__CMPO-local_polynomial_search.json,8
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,differential evolution,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.3206286251079291,system-a7ab9d11450f145a56ad,615.0,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__differential_evolution.json,8
5149457.112497372,SLSQP portfolio plus cumulative cheapest full BESS options nearest the midpoint between the observed SLSQP and QCi costs.,post_slsqp_catalog_step,0.9999999999999998,existing overlap_consensus.run_method_consensus,135.0,3.0,0.927027027027027,True,0.17621776504297995,QUBO/quadratized search,fresh matched classical solve with upgrade variables fixed to the hard-budget portfolio,12,True,existing reconstructed portfolio baseline_repeat_000: /Users/omtailor/QCI/results/phase3/sc_cmpo/final_public_experiment/system_level/upgrade_plan_comparison.csv,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",,,,0.46141370898112655,system-755ca5d46a4771c1ac94,615.0,5149457.112497371,/Users/omtailor/QCI/results/phase3/sc_cmpo/budget_frontier/traces/classical/post_slsqp_catalog_step__QUBO_quadratized_search.json,8
