dataset,payload_name,scenario,patch,job_id,repeat,sample_index,qci_energy,decoded_objective,repaired_objective,expected_cost_component,critical_load_served_fraction,energy_not_served_kwh,feasibility_pass,pre_repair_violation_count,post_repair_violation_count,raw_solution,repaired_solution
pglib_case14_ieee,pglib_case14_ieee__pcc_failure_BUS3_MG-BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,pcc_failure,BUS3_MG-BUS4_MG,6a580d1b08442f441bbb17ec,4,0,-397826.9375,10202.979268452264,238.03886320799649,252.438863208,1.0,0.0,True,117,0,"{""P_gen[BUS3_MG,0]"":129.3556366,""P_gen[BUS3_MG,1]"":128.8250122,""P_gen[BUS3_MG,2]"":117.3033218,""P_gen[BUS3_MG,3]"":143.1381226,""P_gen[BUS3_MG,4]"":61.8893471,""P_gen[BUS3_MG,5]"":98.2559128,""P_gen[BUS4_MG,0]"":172.9062805,""P_gen[BUS4_MG,1]"":112.1595612,""P_gen[BUS4_MG,2]"":146.4808197,""P_gen[BUS4_MG,3]"":111.3707733,""P_gen[BUS4_MG,4]"":102.031868,""P_gen[BUS4_MG,5]"":142.6685791,""charge[BUS3_MG,0]"":166.340271,""charge[BUS3_MG,1]"":61.0224915,""charge[BUS3_MG,2]"":167.7924805,""charge[BUS3_MG,3]"":86.7687836,""charge[BUS3_MG,4]"":133.3315277,""charge[BUS3_MG,5]"":154.3638153,""charge[BUS4_MG,0]"":207.2505798,""charge[BUS4_MG,1]"":148.5569611,""charge[BUS4_MG,2]"":99.8682938,""charge[BUS4_MG,3]"":150.8457184,""charge[BUS4_MG,4]"":136.4480591,""charge[BUS4_MG,5]"":63.7696686,""discharge[BUS3_MG,0]"":35.5517883,""discharge[BUS3_MG,1]"":52.9751549,""discharge[BUS3_MG,2]"":105.3828964,""discharge[BUS3_MG,3]"":100.5278625,""discharge[BUS3_MG,4]"":109.4759369,""discharge[BUS3_MG,5]"":149.6904297,""discharge[BUS4_MG,0]"":56.4209213,""discharge[BUS4_MG,1]"":93.3871689,""discharge[BUS4_MG,2]"":76.1518784,""discharge[BUS4_MG,3]"":105.3832321,""discharge[BUS4_MG,4]"":126.945755,""discharge[BUS4_MG,5]"":74.8191528,""export_pcc[BUS3_MG,0]"":90.7983932,""export_pcc[BUS3_MG,1]"":176.6462402,""export_pcc[BUS3_MG,2]"":137.8095093,""export_pcc[BUS3_MG,3]"":198.9434967,""export_pcc[BUS3_MG,4]"":95.8176804,""export_pcc[BUS3_MG,5]"":187.3945007,""export_pcc[BUS4_MG,0]"":120.3522186,""export_pcc[BUS4_MG,1]"":129.3642578,""export_pcc[BUS4_MG,2]"":114.0801315,""export_pcc[BUS4_MG,3]"":93.9184265,""export_pcc[BUS4_MG,4]"":111.7180023,""export_pcc[BUS4_MG,5]"":186.4153748,""import_pcc[BUS3_MG,0]"":182.187973,""import_pcc[BUS3_MG,1]"":148.1495514,""import_pcc[BUS3_MG,2]"":176.9665833,""import_pcc[BUS3_MG,3]"":128.1000061,""import_pcc[BUS3_MG,4]"":139.8952332,""import_pcc[BUS3_MG,5]"":155.2635193,""import_pcc[BUS4_MG,0]"":130.5771332,""import_pcc[BUS4_MG,1]"":112.8133392,""import_pcc[BUS4_MG,2]"":58.9767876,""import_pcc[BUS4_MG,3]"":74.6804886,""import_pcc[BUS4_MG,4]"":76.9501953,""import_pcc[BUS4_MG,5]"":86.1588745,""shed_critical[BUS3_MG,0]"":0.0,""shed_critical[BUS3_MG,1]"":0.0,""shed_critical[BUS3_MG,2]"":0.0,""shed_critical[BUS3_MG,3]"":0.0,""shed_critical[BUS3_MG,4]"":0.0,""shed_critical[BUS3_MG,5]"":0.0,""shed_critical[BUS4_MG,0]"":0.0,""shed_critical[BUS4_MG,1]"":0.0,""shed_critical[BUS4_MG,2]"":0.0,""shed_critical[BUS4_MG,3]"":0.0,""shed_critical[BUS4_MG,4]"":0.0,""shed_critical[BUS4_MG,5]"":0.0,""shed_noncritical[BUS3_MG,0]"":0.0,""shed_noncritical[BUS3_MG,1]"":0.0,""shed_noncritical[BUS3_MG,2]"":0.0,""shed_noncritical[BUS3_MG,3]"":0.0,""shed_noncritical[BUS3_MG,4]"":0.0,""shed_noncritical[BUS3_MG,5]"":0.0,""shed_noncritical[BUS4_MG,0]"":0.0,""shed_noncritical[BUS4_MG,1]"":0.0,""shed_noncritical[BUS4_MG,2]"":0.0,""shed_noncritical[BUS4_MG,3]"":0.0,""shed_noncritical[BUS4_MG,4]"":0.0,""shed_noncritical[BUS4_MG,5]"":0.0,""soc[BUS3_MG,0]"":168.0756989,""soc[BUS3_MG,1]"":194.4792328,""soc[BUS3_MG,2]"":242.6657104,""soc[BUS3_MG,3]"":225.1536407,""soc[BUS3_MG,4]"":224.6874237,""soc[BUS3_MG,5]"":196.9687042,""soc[BUS4_MG,0]"":176.067276,""soc[BUS4_MG,1]"":221.5001984,""soc[BUS4_MG,2]"":250.9894257,""soc[BUS4_MG,3]"":280.2331848,""soc[BUS4_MG,4]"":286.1158142,""soc[BUS4_MG,5]"":275.0387878,""z_grid[BUS3_MG,0]"":1.2584382,""z_grid[BUS3_MG,1]"":0.4281998,""z_grid[BUS3_MG,2]"":0.9160631,""z_grid[BUS3_MG,3]"":2.106395,""z_grid[BUS3_MG,4]"":1.4633483,""z_grid[BUS3_MG,5]"":0.8932714,""z_grid[BUS4_MG,0]"":1.1061473,""z_grid[BUS4_MG,1]"":1.4375323,""z_grid[BUS4_MG,2]"":1.5604264,""z_grid[BUS4_MG,3]"":1.6402162,""z_grid[BUS4_MG,4]"":1.4977568,""z_grid[BUS4_MG,5]"":0.283371,""z_island[BUS3_MG,0]"":0.0,""z_island[BUS3_MG,1]"":0.0,""z_island[BUS3_MG,2]"":0.0,""z_island[BUS3_MG,3]"":0.0,""z_island[BUS3_MG,4]"":0.0,""z_island[BUS3_MG,5]"":0.0,""z_island[BUS4_MG,0]"":0.0,""z_island[BUS4_MG,1]"":0.0,""z_island[BUS4_MG,2]"":0.0,""z_island[BUS4_MG,3]"":0.0,""z_island[BUS4_MG,4]"":0.0,""z_island[BUS4_MG,5]"":0.0,""z_restore[BUS3_MG,0]"":0.0,""z_restore[BUS3_MG,1]"":0.0,""z_restore[BUS3_MG,2]"":0.0,""z_restore[BUS3_MG,3]"":0.0,""z_restore[BUS3_MG,4]"":0.0,""z_restore[BUS3_MG,5]"":0.0,""z_restore[BUS4_MG,0]"":0.0,""z_restore[BUS4_MG,1]"":0.0,""z_restore[BUS4_MG,2]"":0.0,""z_restore[BUS4_MG,3]"":0.0,""z_restore[BUS4_MG,4]"":0.0,""z_restore[BUS4_MG,5]"":0.0}","{""P_gen[BUS3_MG,0]"":0.0,""P_gen[BUS3_MG,1]"":0.0,""P_gen[BUS3_MG,2]"":0.0,""P_gen[BUS3_MG,3]"":0.0,""P_gen[BUS3_MG,4]"":0.0,""P_gen[BUS3_MG,5]"":0.0,""P_gen[BUS4_MG,0]"":25.0,""P_gen[BUS4_MG,1]"":25.0,""P_gen[BUS4_MG,2]"":25.0,""P_gen[BUS4_MG,3]"":25.0,""P_gen[BUS4_MG,4]"":25.0,""P_gen[BUS4_MG,5]"":25.0,""charge[BUS3_MG,0]"":0.0,""charge[BUS3_MG,1]"":0.0,""charge[BUS3_MG,2]"":0.0,""charge[BUS3_MG,3]"":0.0,""charge[BUS3_MG,4]"":0.0,""charge[BUS3_MG,5]"":0.0,""charge[BUS4_MG,0]"":0.0,""charge[BUS4_MG,1]"":0.0,""charge[BUS4_MG,2]"":0.0,""charge[BUS4_MG,3]"":0.0,""charge[BUS4_MG,4]"":0.0,""charge[BUS4_MG,5]"":0.0,""discharge[BUS3_MG,0]"":0.0,""discharge[BUS3_MG,1]"":0.0,""discharge[BUS3_MG,2]"":0.0,""discharge[BUS3_MG,3]"":0.0,""discharge[BUS3_MG,4]"":0.0,""discharge[BUS3_MG,5]"":0.0,""discharge[BUS4_MG,0]"":0.0,""discharge[BUS4_MG,1]"":0.0,""discharge[BUS4_MG,2]"":0.0,""discharge[BUS4_MG,3]"":0.0,""discharge[BUS4_MG,4]"":0.0,""discharge[BUS4_MG,5]"":0.0,""export_pcc[BUS3_MG,0]"":19.709199999999996,""export_pcc[BUS3_MG,1]"":16.776999999999987,""export_pcc[BUS3_MG,2]"":18.22869999999999,""export_pcc[BUS3_MG,3]"":18.85419999999999,""export_pcc[BUS3_MG,4]"":18.797499999999985,""export_pcc[BUS3_MG,5]"":17.74539999999999,""export_pcc[BUS4_MG,0]"":111.40993319999998,""export_pcc[BUS4_MG,1]"":91.5128392,""export_pcc[BUS4_MG,2]"":37.1998876,""export_pcc[BUS4_MG,3]"":52.627588599999996,""export_pcc[BUS4_MG,4]"":55.90109530000001,""export_pcc[BUS4_MG,5]"":65.73647449999999,""import_pcc[BUS3_MG,0]"":106.75,""import_pcc[BUS3_MG,1]"":106.75,""import_pcc[BUS3_MG,2]"":106.75,""import_pcc[BUS3_MG,3]"":106.75,""import_pcc[BUS3_MG,4]"":106.75,""import_pcc[BUS3_MG,5]"":106.75,""import_pcc[BUS4_MG,0]"":130.5771332,""import_pcc[BUS4_MG,1]"":112.8133392,""import_pcc[BUS4_MG,2]"":58.9767876,""import_pcc[BUS4_MG,3]"":74.6804886,""import_pcc[BUS4_MG,4]"":76.9501953,""import_pcc[BUS4_MG,5]"":86.1588745,""shed_critical[BUS3_MG,0]"":0.0,""shed_critical[BUS3_MG,1]"":0.0,""shed_critical[BUS3_MG,2]"":0.0,""shed_critical[BUS3_MG,3]"":0.0,""shed_critical[BUS3_MG,4]"":0.0,""shed_critical[BUS3_MG,5]"":0.0,""shed_critical[BUS4_MG,0]"":0.0,""shed_critical[BUS4_MG,1]"":0.0,""shed_critical[BUS4_MG,2]"":0.0,""shed_critical[BUS4_MG,3]"":0.0,""shed_critical[BUS4_MG,4]"":0.0,""shed_critical[BUS4_MG,5]"":0.0,""shed_noncritical[BUS3_MG,0]"":0.0,""shed_noncritical[BUS3_MG,1]"":0.0,""shed_noncritical[BUS3_MG,2]"":0.0,""shed_noncritical[BUS3_MG,3]"":0.0,""shed_noncritical[BUS3_MG,4]"":0.0,""shed_noncritical[BUS3_MG,5]"":0.0,""shed_noncritical[BUS4_MG,0]"":0.0,""shed_noncritical[BUS4_MG,1]"":0.0,""shed_noncritical[BUS4_MG,2]"":0.0,""shed_noncritical[BUS4_MG,3]"":0.0,""shed_noncritical[BUS4_MG,4]"":0.0,""shed_noncritical[BUS4_MG,5]"":0.0,""soc[BUS3_MG,0]"":33.0,""soc[BUS3_MG,1]"":33.0,""soc[BUS3_MG,2]"":33.0,""soc[BUS3_MG,3]"":33.0,""soc[BUS3_MG,4]"":33.0,""soc[BUS3_MG,5]"":33.0,""soc[BUS4_MG,0]"":33.0,""soc[BUS4_MG,1]"":33.0,""soc[BUS4_MG,2]"":33.0,""soc[BUS4_MG,3]"":33.0,""soc[BUS4_MG,4]"":33.0,""soc[BUS4_MG,5]"":33.0,""z_grid[BUS3_MG,0]"":1.0,""z_grid[BUS3_MG,1]"":1.0,""z_grid[BUS3_MG,2]"":1.0,""z_grid[BUS3_MG,3]"":1.0,""z_grid[BUS3_MG,4]"":1.0,""z_grid[BUS3_MG,5]"":1.0,""z_grid[BUS4_MG,0]"":1.0,""z_grid[BUS4_MG,1]"":1.0,""z_grid[BUS4_MG,2]"":1.0,""z_grid[BUS4_MG,3]"":1.0,""z_grid[BUS4_MG,4]"":1.0,""z_grid[BUS4_MG,5]"":1.0,""z_island[BUS3_MG,0]"":0.0,""z_island[BUS3_MG,1]"":0.0,""z_island[BUS3_MG,2]"":0.0,""z_island[BUS3_MG,3]"":0.0,""z_island[BUS3_MG,4]"":0.0,""z_island[BUS3_MG,5]"":0.0,""z_island[BUS4_MG,0]"":0.0,""z_island[BUS4_MG,1]"":0.0,""z_island[BUS4_MG,2]"":0.0,""z_island[BUS4_MG,3]"":0.0,""z_island[BUS4_MG,4]"":0.0,""z_island[BUS4_MG,5]"":0.0,""z_restore[BUS3_MG,0]"":0.0,""z_restore[BUS3_MG,1]"":0.0,""z_restore[BUS3_MG,2]"":0.0,""z_restore[BUS3_MG,3]"":0.0,""z_restore[BUS3_MG,4]"":0.0,""z_restore[BUS3_MG,5]"":0.0,""z_restore[BUS4_MG,0]"":0.0,""z_restore[BUS4_MG,1]"":0.0,""z_restore[BUS4_MG,2]"":0.0,""z_restore[BUS4_MG,3]"":0.0,""z_restore[BUS4_MG,4]"":0.0,""z_restore[BUS4_MG,5]"":0.0}"
pglib_case14_ieee,pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,storm_forced_islanding,BUS3_MG-BUS4_MG,6a580c4608442f441bbb17d4,0,0,-520381.15625,11595.959446495013,3002787.367784999,71.390625,0.42139056264719377,792.1383,True,116,0,"{""P_gen[BUS3_MG,0]"":136.1490326,""P_gen[BUS3_MG,1]"":254.133667,""P_gen[BUS3_MG,2]"":135.5716553,""P_gen[BUS3_MG,3]"":206.2967834,""P_gen[BUS3_MG,4]"":114.7252808,""P_gen[BUS3_MG,5]"":134.8887329,""P_gen[BUS4_MG,0]"":105.4499588,""P_gen[BUS4_MG,1]"":238.7339783,""P_gen[BUS4_MG,2]"":127.946373,""P_gen[BUS4_MG,3]"":75.3985977,""P_gen[BUS4_MG,4]"":120.4457626,""P_gen[BUS4_MG,5]"":72.0328751,""charge[BUS3_MG,0]"":226.8845367,""charge[BUS3_MG,1]"":381.8635864,""charge[BUS3_MG,2]"":160.6874847,""charge[BUS3_MG,3]"":162.4084015,""charge[BUS3_MG,4]"":194.8846436,""charge[BUS3_MG,5]"":205.1538391,""charge[BUS4_MG,0]"":253.0549469,""charge[BUS4_MG,1]"":315.7532654,""charge[BUS4_MG,2]"":241.4194183,""charge[BUS4_MG,3]"":267.3193054,""charge[BUS4_MG,4]"":277.5985718,""charge[BUS4_MG,5]"":166.334198,""discharge[BUS3_MG,0]"":172.7342987,""discharge[BUS3_MG,1]"":227.2893982,""discharge[BUS3_MG,2]"":132.0763245,""discharge[BUS3_MG,3]"":81.3389587,""discharge[BUS3_MG,4]"":186.132431,""discharge[BUS3_MG,5]"":168.6171417,""discharge[BUS4_MG,0]"":183.840271,""discharge[BUS4_MG,1]"":128.1888885,""discharge[BUS4_MG,2]"":173.4329224,""discharge[BUS4_MG,3]"":254.4825745,""discharge[BUS4_MG,4]"":206.2707214,""discharge[BUS4_MG,5]"":163.581543,""export_pcc[BUS3_MG,0]"":0.0,""export_pcc[BUS3_MG,1]"":0.0,""export_pcc[BUS3_MG,2]"":0.0,""export_pcc[BUS3_MG,3]"":2.6e-06,""export_pcc[BUS3_MG,4]"":0.0,""export_pcc[BUS3_MG,5]"":0.0,""export_pcc[BUS4_MG,0]"":1.3e-06,""export_pcc[BUS4_MG,1]"":0.0,""export_pcc[BUS4_MG,2]"":0.0,""export_pcc[BUS4_MG,3]"":0.0,""export_pcc[BUS4_MG,4]"":0.0,""export_pcc[BUS4_MG,5]"":0.0,""import_pcc[BUS3_MG,0]"":1.2e-06,""import_pcc[BUS3_MG,1]"":0.0,""import_pcc[BUS3_MG,2]"":0.0,""import_pcc[BUS3_MG,3]"":1.5e-06,""import_pcc[BUS3_MG,4]"":0.0,""import_pcc[BUS3_MG,5]"":0.0,""import_pcc[BUS4_MG,0]"":4.92e-05,""import_pcc[BUS4_MG,1]"":0.0,""import_pcc[BUS4_MG,2]"":0.0,""import_pcc[BUS4_MG,3]"":0.0,""import_pcc[BUS4_MG,4]"":0.0,""import_pcc[BUS4_MG,5]"":0.0,""shed_critical[BUS3_MG,0]"":0.0,""shed_critical[BUS3_MG,1]"":0.0,""shed_critical[BUS3_MG,2]"":0.0,""shed_critical[BUS3_MG,3]"":0.0,""shed_critical[BUS3_MG,4]"":0.0,""shed_critical[BUS3_MG,5]"":0.0,""shed_critical[BUS4_MG,0]"":0.0,""shed_critical[BUS4_MG,1]"":0.0,""shed_critical[BUS4_MG,2]"":0.0,""shed_critical[BUS4_MG,3]"":0.0,""shed_critical[BUS4_MG,4]"":0.0,""shed_critical[BUS4_MG,5]"":0.0,""shed_noncritical[BUS3_MG,0]"":0.0,""shed_noncritical[BUS3_MG,1]"":0.0,""shed_noncritical[BUS3_MG,2]"":0.0,""shed_noncritical[BUS3_MG,3]"":1e-07,""shed_noncritical[BUS3_MG,4]"":0.0,""shed_noncritical[BUS3_MG,5]"":0.0,""shed_noncritical[BUS4_MG,0]"":0.0,""shed_noncritical[BUS4_MG,1]"":0.0,""shed_noncritical[BUS4_MG,2]"":0.0,""shed_noncritical[BUS4_MG,3]"":0.0,""shed_noncritical[BUS4_MG,4]"":0.0,""shed_noncritical[BUS4_MG,5]"":0.0,""soc[BUS3_MG,0]"":83.6574097,""soc[BUS3_MG,1]"":220.5405426,""soc[BUS3_MG,2]"":258.348053,""soc[BUS3_MG,3]"":355.8550415,""soc[BUS3_MG,4]"":372.9315796,""soc[BUS3_MG,5]"":400.683075,""soc[BUS4_MG,0]"":73.7537766,""soc[BUS4_MG,1]"":234.5871735,""soc[BUS4_MG,2]"":310.5202942,""soc[BUS4_MG,3]"":303.7553101,""soc[BUS4_MG,4]"":351.0830078,""soc[BUS4_MG,5]"":360.8527527,""z_grid[BUS3_MG,0]"":1.1400813,""z_grid[BUS3_MG,1]"":1.8933444,""z_grid[BUS3_MG,2]"":1.3023158,""z_grid[BUS3_MG,3]"":1.7026042,""z_grid[BUS3_MG,4]"":2.5608842,""z_grid[BUS3_MG,5]"":1.3300961,""z_grid[BUS4_MG,0]"":1.6767128,""z_grid[BUS4_MG,1]"":1.7602714,""z_grid[BUS4_MG,2]"":1.8529547,""z_grid[BUS4_MG,3]"":1.6159005,""z_grid[BUS4_MG,4]"":1.7211977,""z_grid[BUS4_MG,5]"":1.7552527,""z_island[BUS3_MG,0]"":0.0,""z_island[BUS3_MG,1]"":0.0,""z_island[BUS3_MG,2]"":0.0,""z_island[BUS3_MG,3]"":0.0,""z_island[BUS3_MG,4]"":0.0,""z_island[BUS3_MG,5]"":0.0,""z_island[BUS4_MG,0]"":0.0,""z_island[BUS4_MG,1]"":0.0,""z_island[BUS4_MG,2]"":0.0,""z_island[BUS4_MG,3]"":0.0,""z_island[BUS4_MG,4]"":0.0,""z_island[BUS4_MG,5]"":0.0,""z_restore[BUS3_MG,0]"":0.0,""z_restore[BUS3_MG,1]"":0.0,""z_restore[BUS3_MG,2]"":0.0,""z_restore[BUS3_MG,3]"":0.0,""z_restore[BUS3_MG,4]"":0.0,""z_restore[BUS3_MG,5]"":0.0,""z_restore[BUS4_MG,0]"":0.0,""z_restore[BUS4_MG,1]"":0.0,""z_restore[BUS4_MG,2]"":0.0,""z_restore[BUS4_MG,3]"":0.0,""z_restore[BUS4_MG,4]"":0.0,""z_restore[BUS4_MG,5]"":0.0}","{""P_gen[BUS3_MG,0]"":0.0,""P_gen[BUS3_MG,1]"":0.0,""P_gen[BUS3_MG,2]"":0.0,""P_gen[BUS3_MG,3]"":0.0,""P_gen[BUS3_MG,4]"":0.0,""P_gen[BUS3_MG,5]"":0.0,""P_gen[BUS4_MG,0]"":25.0,""P_gen[BUS4_MG,1]"":25.0,""P_gen[BUS4_MG,2]"":25.0,""P_gen[BUS4_MG,3]"":25.0,""P_gen[BUS4_MG,4]"":25.0,""P_gen[BUS4_MG,5]"":25.0,""charge[BUS3_MG,0]"":0.0,""charge[BUS3_MG,1]"":0.0,""charge[BUS3_MG,2]"":0.0,""charge[BUS3_MG,3]"":0.0,""charge[BUS3_MG,4]"":0.0,""charge[BUS3_MG,5]"":0.0,""charge[BUS4_MG,0]"":0.0,""charge[BUS4_MG,1]"":0.0,""charge[BUS4_MG,2]"":0.0,""charge[BUS4_MG,3]"":0.0,""charge[BUS4_MG,4]"":0.0,""charge[BUS4_MG,5]"":0.0,""discharge[BUS3_MG,0]"":0.0,""discharge[BUS3_MG,1]"":0.0,""discharge[BUS3_MG,2]"":0.0,""discharge[BUS3_MG,3]"":0.0,""discharge[BUS3_MG,4]"":0.0,""discharge[BUS3_MG,5]"":0.0,""discharge[BUS4_MG,0]"":0.0,""discharge[BUS4_MG,1]"":0.0,""discharge[BUS4_MG,2]"":0.0,""discharge[BUS4_MG,3]"":0.0,""discharge[BUS4_MG,4]"":0.0,""discharge[BUS4_MG,5]"":0.0,""export_pcc[BUS3_MG,0]"":0.0,""export_pcc[BUS3_MG,1]"":0.0,""export_pcc[BUS3_MG,2]"":0.0,""export_pcc[BUS3_MG,3]"":0.0,""export_pcc[BUS3_MG,4]"":0.0,""export_pcc[BUS3_MG,5]"":0.0,""export_pcc[BUS4_MG,0]"":0.0,""export_pcc[BUS4_MG,1]"":0.0,""export_pcc[BUS4_MG,2]"":0.0,""export_pcc[BUS4_MG,3]"":0.0,""export_pcc[BUS4_MG,4]"":0.0,""export_pcc[BUS4_MG,5]"":0.0,""import_pcc[BUS3_MG,0]"":0.0,""import_pcc[BUS3_MG,1]"":0.0,""import_pcc[BUS3_MG,2]"":0.0,""import_pcc[BUS3_MG,3]"":0.0,""import_pcc[BUS3_MG,4]"":0.0,""import_pcc[BUS3_MG,5]"":0.0,""import_pcc[BUS4_MG,0]"":0.0,""import_pcc[BUS4_MG,1]"":0.0,""import_pcc[BUS4_MG,2]"":0.0,""import_pcc[BUS4_MG,3]"":0.0,""import_pcc[BUS4_MG,4]"":0.0,""import_pcc[BUS4_MG,5]"":0.0,""shed_critical[BUS3_MG,0]"":44.017776,""shed_critical[BUS3_MG,1]"":44.97569199999999,""shed_critical[BUS3_MG,2]"":43.254557999999996,""shed_critical[BUS3_MG,3]"":42.455315999999996,""shed_critical[BUS3_MG,4]"":43.32394999999999,""shed_critical[BUS3_MG,5]"":44.80088400000001,""shed_critical[BUS4_MG,0]"":0.0,""shed_critical[BUS4_MG,1]"":0.11165239999999699,""shed_critical[BUS4_MG,2]"":0.13752759999999498,""shed_critical[BUS4_MG,3]"":0.17356519999999875,""shed_critical[BUS4_MG,4]"":0.0,""shed_critical[BUS4_MG,5]"":0.0,""shed_noncritical[BUS3_MG,0]"":53.799504,""shed_noncritical[BUS3_MG,1]"":58.690368,""shed_noncritical[BUS3_MG,2]"":63.58123199999999,""shed_noncritical[BUS3_MG,3]"":66.026664,""shed_noncritical[BUS3_MG,4]"":61.135799999999996,""shed_noncritical[BUS3_MG,5]"":56.244935999999996,""shed_noncritical[BUS4_MG,0]"":24.63552,""shed_noncritical[BUS4_MG,1]"":27.886137599999998,""shed_noncritical[BUS4_MG,2]"":30.2099824,""shed_noncritical[BUS4_MG,3]"":31.3719048,""shed_noncritical[BUS4_MG,4]"":28.873449999999995,""shed_noncritical[BUS4_MG,5]"":26.431879999999992,""soc[BUS3_MG,0]"":33.0,""soc[BUS3_MG,1]"":33.0,""soc[BUS3_MG,2]"":33.0,""soc[BUS3_MG,3]"":33.0,""soc[BUS3_MG,4]"":33.0,""soc[BUS3_MG,5]"":33.0,""soc[BUS4_MG,0]"":33.0,""soc[BUS4_MG,1]"":33.0,""soc[BUS4_MG,2]"":33.0,""soc[BUS4_MG,3]"":33.0,""soc[BUS4_MG,4]"":33.0,""soc[BUS4_MG,5]"":33.0,""z_grid[BUS3_MG,0]"":0.0,""z_grid[BUS3_MG,1]"":0.0,""z_grid[BUS3_MG,2]"":0.0,""z_grid[BUS3_MG,3]"":0.0,""z_grid[BUS3_MG,4]"":0.0,""z_grid[BUS3_MG,5]"":0.0,""z_grid[BUS4_MG,0]"":0.0,""z_grid[BUS4_MG,1]"":0.0,""z_grid[BUS4_MG,2]"":0.0,""z_grid[BUS4_MG,3]"":0.0,""z_grid[BUS4_MG,4]"":0.0,""z_grid[BUS4_MG,5]"":0.0,""z_island[BUS3_MG,0]"":1.0,""z_island[BUS3_MG,1]"":1.0,""z_island[BUS3_MG,2]"":1.0,""z_island[BUS3_MG,3]"":1.0,""z_island[BUS3_MG,4]"":1.0,""z_island[BUS3_MG,5]"":1.0,""z_island[BUS4_MG,0]"":1.0,""z_island[BUS4_MG,1]"":1.0,""z_island[BUS4_MG,2]"":1.0,""z_island[BUS4_MG,3]"":1.0,""z_island[BUS4_MG,4]"":1.0,""z_island[BUS4_MG,5]"":1.0,""z_restore[BUS3_MG,0]"":0.0,""z_restore[BUS3_MG,1]"":0.0,""z_restore[BUS3_MG,2]"":0.0,""z_restore[BUS3_MG,3]"":0.0,""z_restore[BUS3_MG,4]"":0.0,""z_restore[BUS3_MG,5]"":0.0,""z_restore[BUS4_MG,0]"":0.0,""z_restore[BUS4_MG,1]"":0.0,""z_restore[BUS4_MG,2]"":0.0,""z_restore[BUS4_MG,3]"":0.0,""z_restore[BUS4_MG,4]"":0.0,""z_restore[BUS4_MG,5]"":0.0}"
