dataset,payload_name,scenario,patch,sample_count,repeat_count,job_count,expected_operating_cost_best,expected_operating_cost_median,risk_adjusted_cost_best,risk_adjusted_cost_median,critical_load_served_fraction_best,critical_load_served_fraction_median,critical_energy_not_served_best,total_energy_not_served_best,max_fraction_customers_unserved_per_hour_best,total_critical_infrastructure_unserved_hours_proxy_best,feasibility_after_repair_rate,pre_repair_violation_rate,post_repair_violation_rate,pre_repair_violation_median,post_repair_violation_median,qci_energy_best,qci_energy_median,decoded_objective_best,runtime_seconds_total,runtime_seconds_median,time_to_good_solution
pglib_case14_ieee,pglib_case14_ieee__pcc_failure_BUS3_MG-BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,pcc_failure,BUS3_MG-BUS4_MG,10,10,10,252.438863208,259.35365939467044,252.438863208,259.35365939467044,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,7310.40036725,1.4210854715202004e-14,-412594.1875,-394877.125,7529.295486580291,150.0,15.0,15.0
pglib_case14_ieee,pglib_case14_ieee__storm_forced_islanding_BUS3_MG-BUS4_MG__from__storm_forced_islanding_BUS3_MG-BUS4_MG-BUS9_MG.json,storm_forced_islanding,BUS3_MG-BUS4_MG,10,10,10,71.390625,71.390625,137.2033553,137.2033553,0.42139056264719377,0.42139056264719377,263.2509212,792.1383,0.5277191729073109,6.0,1.0,1.0,0.0,10530.5207334,1.4210854715202004e-14,-566917.1875,-521404.578125,11152.373491239134,150.0,15.0,15.0
pglib_case30_ieee,pglib_case30_ieee__demand_surge_BUS5_MG-BUS7_MG__from__demand_surge_BUS2_MG-BUS5_MG-BUS7_MG.json,demand_surge,BUS5_MG-BUS7_MG,10,10,10,202.37192956534088,209.77036706534088,202.37192956534088,209.77036706534088,1.0,1.0,0.0,69.08919000000003,0.045229582790471616,0.0,1.0,1.0,0.0,8117.872667650001,1.4210854715202004e-14,-468659.34375,-439198.078125,7636.653997616269,150.0,15.0,15.0
pglib_case30_ieee,pglib_case30_ieee__storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,storm_forced_islanding,BUS5_MG-BUS7_MG,10,10,10,71.14711300808814,71.14711300808814,138.85134450808812,138.85134450808812,0.269727390028768,0.269727390028768,270.81692599999997,633.24925,0.4290428192083712,6.0,1.0,1.0,0.0,10544.6298316,1.0658141036401503e-14,-499150.96875,-481799.140625,6793.370354385237,150.0,15.0,15.0
pglib_case5_pjm,pglib_case5_pjm__demand_surge_BUS3_MG-BUS4_MG.json,demand_surge,BUS3_MG-BUS4_MG,10,10,10,1819.5237644519843,1995.2966745867786,1819.5237644519843,1995.2966745867786,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2319.7104643000002,6.750155989720952e-14,-7569688.5,-7563712.5,12764.038696531432,150.0,15.0,15.0
pglib_case5_pjm,pglib_case5_pjm__pcc_failure_BUS3_MG-BUS4_MG.json,pcc_failure,BUS3_MG-BUS4_MG,10,10,10,1697.571835134106,1803.542080892357,1697.571835134106,1803.542080892357,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2610.7726534000003,5.684341886080802e-14,-5510610.5,-5505829.5,12510.757869680858,150.0,15.0,15.0
