benchmark,dataset,payload_name,scenario,patch,sample_count,energy_selector_critical_ENS,challenge_selector_critical_ENS,critical_ENS_delta_challenge_minus_energy,challenge_improves_critical_ENS,energy_selector_max_customers_unserved,challenge_selector_max_customers_unserved,max_customers_unserved_delta_challenge_minus_energy,challenge_reduces_max_customers_unserved,energy_selector_infra_hours,challenge_selector_infra_hours,infra_hours_delta_challenge_minus_energy,energy_selector_critical_load_served,challenge_selector_critical_load_served,critical_load_served_delta_challenge_minus_energy,energy_selector_risk_adjusted_cost,challenge_selector_risk_adjusted_cost,risk_adjusted_cost_delta_challenge_minus_energy,best_selector_still_fails,best_selector_failure_reasons
pglib_case30_ieee,pglib_case30_adapted,storm_forced_islanding_BUS5_MG-BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,storm_forced_islanding,BUS5_MG-BUS7_MG,20,270.816926,270.81692599999997,-5.684341886080802e-14,True,0.4290428286259823,0.4290428211054439,-7.520538414240718e-09,True,6.0,6.0,0.0,0.2697273900287679,0.269727390028768,1.1102230246251565e-16,138.85134270166526,138.85134403344125,1.3317759908204607e-06,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case30_ieee,pglib_case30_adapted,storm_forced_islanding_BUS5_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,storm_forced_islanding,BUS5_MG,20,294.118776,294.118776,0.0,False,0.4428291381918307,0.4428291381918307,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,73.87922175,73.87922175,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case30_ieee,pglib_case30_adapted,storm_forced_islanding_BUS7_MG__from__storm_forced_islanding_BUS2_MG-BUS5_MG-BUS7_MG.json,storm_forced_islanding,BUS7_MG,20,76.7248272,76.7248272,0.0,False,0.1071815748489781,0.1071815748489781,0.0,False,6.0,6.0,0.0,0.0,0.0,0.0,32.78336866374411,32.78336866374411,0.0,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case5_pjm,pglib_case5_pjm_adapted,demand_surge_BUS1_MG-BUS2_MG.json,demand_surge,BUS1_MG-BUS2_MG,50,656.9029004,0.0,-656.9029004,True,0.1556171048075689,0.0075672018938778,-0.1480499029136911,True,6.0,0.0,-6.0,0.4581611274059296,1.0,0.5418388725940704,522.4318176552953,738.2461985853965,215.81438093010127,True,max_customers_unserved_positive
pglib_case5_pjm,pglib_case5_pjm_adapted,demand_surge_BUS3_MG-BUS4_MG.json,demand_surge,BUS3_MG-BUS4_MG,50,760.0,0.0,-760.0,True,0.164854025779141,4.82141571055622e-09,-0.16485402095772528,True,6.0,0.0,-6.0,0.6783045906950789,1.0,0.32169540930492113,1461.7742518232317,1811.9265727304748,350.15232090724317,True,max_customers_unserved_positive
pglib_case5_pjm,pglib_case5_pjm_adapted,normal_BUS1_MG-BUS2_MG.json,normal,BUS1_MG-BUS2_MG,50,640.24,51.03499999999997,-589.205,True,0.1932505394925537,0.0335036424572531,-0.1597468970353006,True,6.0,6.0,0.0,0.3550778653020932,0.9485917762959084,0.5935139109938152,440.15205130916667,645.0024667420782,204.85041543291157,True,critical_ENS_positive|critical_infra_unserved_hours_positive|max_customers_unserved_positive|critical_load_not_fully_served
pglib_case5_pjm,pglib_case5_pjm_adapted,normal_BUS3_MG-BUS4_MG.json,normal,BUS3_MG-BUS4_MG,50,949.9999848,0.0,-949.9999848,True,0.2482073879205736,1.3789299503585215e-11,-0.2482073879067843,True,6.0,0.0,-6.0,0.5089221177346319,1.0,0.4910778822653681,987.8517847012675,1904.071124535597,916.2193398343294,False,
pglib_case5_pjm,pglib_case5_pjm_adapted,pcc_failure_BUS1_MG-BUS2_MG.json,pcc_failure,BUS1_MG-BUS2_MG,50,735.8058847,0.0,-735.8058847,True,0.2134610474351902,1.195072623644052e-09,-0.21346104624011758,True,6.0,0.0,-6.0,0.294107712756517,1.0,0.705892287243483,373.5363096856956,558.9465093017403,185.41019961604474,True,max_customers_unserved_positive
pglib_case5_pjm,pglib_case5_pjm_adapted,pcc_failure_BUS3_MG-BUS4_MG.json,pcc_failure,BUS3_MG-BUS4_MG,50,929.9999848,0.0,-929.9999848,True,0.2534604535497596,9.192866335723476e-11,-0.2534604534578309,True,6.0,0.0,-6.0,0.5421529520304287,1.0,0.4578470479695713,1012.5004710701492,1857.622443930062,845.1219728599128,False,
pglib_case5_pjm,pglib_case5_pjm_adapted,renewable_shortfall_BUS1_MG-BUS2_MG.json,renewable_shortfall,BUS1_MG-BUS2_MG,50,725.8936000000001,0.0,-725.8936000000001,True,0.2014998716784011,4.4125758411472714e-08,-0.2014998275526427,True,6.0,0.0,-6.0,0.283135169171321,1.0,0.716864830828679,471.9151667900884,746.5055578744513,274.59039108436286,True,max_customers_unserved_positive
pglib_case5_pjm,pglib_case5_pjm_adapted,renewable_shortfall_BUS3_MG-BUS4_MG.json,renewable_shortfall,BUS3_MG-BUS4_MG,50,809.9999848,0.0,-809.9999848,True,0.2311735474189676,9.810763494587024e-05,-0.23107543978402173,True,6.0,0.0,-6.0,0.5895014617802542,1.0,0.4104985382197458,1251.1575457785727,2057.949624961225,806.7920791826521,True,max_customers_unserved_positive
