method_name,scenario,patch,expected_cost_component,critical_load_served_fraction,noncritical_load_served_fraction,energy_not_served_kwh,critical_energy_not_served_kwh,feasibility_pass,runtime_seconds,repeat,backend,dataset,scenario_probability,scenario_total_load_kwh,total_upgrade_cost,wall_clock_runtime_seconds,max_fraction_customers_unserved_per_hour,total_hours_critical_infrastructure_unserved,payload_name,source_payload_path,status,projection_method,expected_operating_cost,risk_adjusted_cost,total_critical_infrastructure_unserved_hours_proxy,feasibility_after_repair,post_repair_violation,max_balance_residual,repair_report,decoded_mode_decisions,raw_dispatch_variables,dispatch_variables,job_id,sample_index,qci_energy,decoded_objective,qci_runtime_seconds,projection_runtime_seconds,payload_schema
CMPO Hybrid QCi + Classical Projection,pcc_failure,BUS3_MG-BUS4_MG,119.13088451553662,0.6784029799269804,0.5252644412485954,354.20667677024414,130.19781454660986,True,1.0028290830086917,0,qci_dirac3_hybrid_projection,pglib_case14_ieee,0.0625,1335.68925,0.0,1.0028290830086917,0.265186439712863,6,pglib_case14_ieee__hybrid__pcc_failure_BUS3_MG-BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,results/phase3/hybrid/qci_payloads/pglib_case14_ieee__hybrid__pcc_failure_BUS3_MG-BUS4_MG__from__pcc_failure_BUS3_MG-BUS4_MG-BUS9_MG.json,projected,critical_first_classical_dispatch_projection,119.13088451553662,151.68033815218908,6,True,False,0.0,"{""charge_discharge_violations"":0,""feasibility_pass"":true,""generator_availability_violations"":0,""implicit_pv_curtailment_kwh"":0.0,""load_shed_violations"":0,""max_balance_residual"":0.0,""mode_violations"":0,""pcc_violations"":0,""storage_violations"":0}","{""battery_reserve[BUS3_MG,0]"":""holdback_reserve"",""battery_reserve[BUS3_MG,1]"":""holdback_reserve"",""battery_reserve[BUS3_MG,2]"":""holdback_reserve"",""battery_reserve[BUS3_MG,3]"":""holdback_reserve"",""battery_reserve[BUS3_MG,4]"":""holdback_reserve"",""battery_reserve[BUS3_MG,5]"":""holdback_reserve"",""battery_reserve[BUS4_MG,0]"":""holdback_reserve"",""battery_reserve[BUS4_MG,1]"":""holdback_reserve"",""battery_reserve[BUS4_MG,2]"":""holdback_reserve"",""battery_reserve[BUS4_MG,3]"":""holdback_reserve"",""battery_reserve[BUS4_MG,4]"":""holdback_reserve"",""battery_reserve[BUS4_MG,5]"":""holdback_reserve"",""critical_priority[BUS3_MG,0]"":""standard"",""critical_priority[BUS3_MG,1]"":""critical_first"",""critical_priority[BUS3_MG,2]"":""critical_first"",""critical_priority[BUS3_MG,3]"":""critical_first"",""critical_priority[BUS3_MG,4]"":""critical_first"",""critical_priority[BUS3_MG,5]"":""critical_first"",""critical_priority[BUS4_MG,0]"":""critical_first"",""critical_priority[BUS4_MG,1]"":""standard"",""critical_priority[BUS4_MG,2]"":""critical_first"",""critical_priority[BUS4_MG,3]"":""critical_first"",""critical_priority[BUS4_MG,4]"":""critical_first"",""critical_priority[BUS4_MG,5]"":""critical_first"",""der_commitment[BUS3_MG,0]"":""resilience_der"",""der_commitment[BUS3_MG,1]"":""resilience_der"",""der_commitment[BUS3_MG,2]"":""resilience_der"",""der_commitment[BUS3_MG,3]"":""resilience_der"",""der_commitment[BUS3_MG,4]"":""resilience_der"",""der_commitment[BUS3_MG,5]"":""resilience_der"",""der_commitment[BUS4_MG,0]"":""resilience_der"",""der_commitment[BUS4_MG,1]"":""resilience_der"",""der_commitment[BUS4_MG,2]"":""resilience_der"",""der_commitment[BUS4_MG,3]"":""resilience_der"",""der_commitment[BUS4_MG,4]"":""resilience_der"",""der_commitment[BUS4_MG,5]"":""resilience_der"",""mode[BUS3_MG,0]"":""islanded"",""mode[BUS3_MG,1]"":""connected"",""mode[BUS3_MG,2]"":""islanded"",""mode[BUS3_MG,3]"":""islanded"",""mode[BUS3_MG,4]"":""connected"",""mode[BUS3_MG,5]"":""islanded"",""mode[BUS4_MG,0]"":""connected"",""mode[BUS4_MG,1]"":""connected"",""mode[BUS4_MG,2]"":""islanded"",""mode[BUS4_MG,3]"":""connected"",""mode[BUS4_MG,4]"":""connected"",""mode[BUS4_MG,5]"":""connected"",""scenario_response"":""shed_avoidance"",""tie_pcc_available[BUS3_MG,0]"":""enabled"",""tie_pcc_available[BUS3_MG,1]"":""enabled"",""tie_pcc_available[BUS3_MG,2]"":""enabled"",""tie_pcc_available[BUS3_MG,3]"":""enabled"",""tie_pcc_available[BUS3_MG,4]"":""enabled"",""tie_pcc_available[BUS3_MG,5]"":""enabled"",""tie_pcc_available[BUS4_MG,0]"":""enabled"",""tie_pcc_available[BUS4_MG,1]"":""enabled"",""tie_pcc_available[BUS4_MG,2]"":""enabled"",""tie_pcc_available[BUS4_MG,3]"":""enabled"",""tie_pcc_available[BUS4_MG,4]"":""enabled"",""tie_pcc_available[BUS4_MG,5]"":""enabled""}","{""P_gen[BUS3_MG,0]"":0.0,""P_gen[BUS3_MG,1]"":0.0,""P_gen[BUS3_MG,2]"":0.0,""P_gen[BUS3_MG,3]"":0.0,""P_gen[BUS3_MG,4]"":0.0,""P_gen[BUS3_MG,5]"":0.0,""P_gen[BUS4_MG,0]"":25.0,""P_gen[BUS4_MG,1]"":25.0,""P_gen[BUS4_MG,2]"":25.0,""P_gen[BUS4_MG,3]"":25.0,""P_gen[BUS4_MG,4]"":25.0,""P_gen[BUS4_MG,5]"":25.0,""charge[BUS3_MG,0]"":0.0,""charge[BUS3_MG,1]"":0.0,""charge[BUS3_MG,2]"":0.0,""charge[BUS3_MG,3]"":0.0,""charge[BUS3_MG,4]"":0.0,""charge[BUS3_MG,5]"":0.0,""charge[BUS4_MG,0]"":0.0,""charge[BUS4_MG,1]"":0.0,""charge[BUS4_MG,2]"":3.552713678800501e-15,""charge[BUS4_MG,3]"":0.0,""charge[BUS4_MG,4]"":0.0,""charge[BUS4_MG,5]"":0.0,""discharge[BUS3_MG,0]"":20.03272322975586,""discharge[BUS3_MG,1]"":0.0,""discharge[BUS3_MG,2]"":0.0,""discharge[BUS3_MG,3]"":0.0,""discharge[BUS3_MG,4]"":0.0,""discharge[BUS3_MG,5]"":0.0,""discharge[BUS4_MG,0]"":19.1672,""discharge[BUS4_MG,1]"":0.8655232297558589,""discharge[BUS4_MG,2]"":0.0,""discharge[BUS4_MG,3]"":3.389072849618009e-15,""discharge[BUS4_MG,4]"":0.0,""discharge[BUS4_MG,5]"":0.0,""export_pcc[BUS3_MG,0]"":0.0,""export_pcc[BUS3_MG,1]"":0.0,""export_pcc[BUS3_MG,2]"":0.0,""export_pcc[BUS3_MG,3]"":0.0,""export_pcc[BUS3_MG,4]"":0.0,""export_pcc[BUS3_MG,5]"":0.0,""export_pcc[BUS4_MG,0]"":0.0,""export_pcc[BUS4_MG,1]"":0.0,""export_pcc[BUS4_MG,2]"":0.0,""export_pcc[BUS4_MG,3]"":0.0,""export_pcc[BUS4_MG,4]"":0.0,""export_pcc[BUS4_MG,5]"":0.0,""import_pcc[BUS3_MG,0]"":0.0,""import_pcc[BUS3_MG,1]"":89.97300000000001,""import_pcc[BUS3_MG,2]"":0.0,""import_pcc[BUS3_MG,3]"":0.0,""import_pcc[BUS3_MG,4]"":87.95250000000001,""import_pcc[BUS3_MG,5]"":0.0,""import_pcc[BUS4_MG,0]"":0.0,""import_pcc[BUS4_MG,1]"":20.43497677024414,""import_pcc[BUS4_MG,2]"":0.0,""import_pcc[BUS4_MG,3]"":22.052900000000005,""import_pcc[BUS4_MG,4]"":21.049099999999996,""import_pcc[BUS4_MG,5]"":20.422399999999996,""shed_critical[BUS3_MG,0]"":30.153634546609865,""shed_critical[BUS3_MG,1]"":0.0,""shed_critical[BUS3_MG,2]"":31.94478,""shed_critical[BUS3_MG,3]"":29.143259999999998,""shed_critical[BUS3_MG,4]"":0.0,""shed_critical[BUS3_MG,5]"":38.956140000000005,""shed_critical[BUS4_MG,0]"":0.0,""shed_critical[BUS4_MG,1]"":0.0,""shed_critical[BUS4_MG,2]"":0.0,""shed_critical[BUS4_MG,3]"":0.0,""shed_critical[BUS4_MG,4]"":0.0,""shed_critical[BUS4_MG,5]"":0.0,""shed_noncritical[BUS3_MG,0]"":36.85444222363428,""shed_noncritical[BUS3_MG,1]"":0.0,""shed_noncritical[BUS3_MG,2]"":56.57652000000001,""shed_noncritical[BUS3_MG,3]"":58.75254000000001,""shed_noncritical[BUS3_MG,4]"":0.0,""shed_noncritical[BUS3_MG,5]"":50.048460000000006,""shed_noncritical[BUS4_MG,0]"":0.0,""shed_noncritical[BUS4_MG,1]"":0.0,""shed_noncritical[BUS4_MG,2]"":21.776900000000012,""shed_noncritical[BUS4_MG,3]"":0.0,""shed_noncritical[BUS4_MG,4]"":0.0,""shed_noncritical[BUS4_MG,5]"":0.0,""soc[BUS3_MG,0]"":12.0,""soc[BUS3_MG,1]"":12.0,""soc[BUS3_MG,2]"":12.0,""soc[BUS3_MG,3]"":12.0,""soc[BUS3_MG,4]"":12.0,""soc[BUS3_MG,5]"":12.0,""soc[BUS4_MG,0]"":12.907314877583648,""soc[BUS4_MG,1]"":12.0,""soc[BUS4_MG,2]"":12.000000000000004,""soc[BUS4_MG,3]"":12.0,""soc[BUS4_MG,4]"":12.0,""soc[BUS4_MG,5]"":12.0,""z_grid[BUS3_MG,0]"":0.0,""z_grid[BUS3_MG,1]"":1.0,""z_grid[BUS3_MG,2]"":0.0,""z_grid[BUS3_MG,3]"":0.0,""z_grid[BUS3_MG,4]"":1.0,""z_grid[BUS3_MG,5]"":0.0,""z_grid[BUS4_MG,0]"":1.0,""z_grid[BUS4_MG,1]"":1.0,""z_grid[BUS4_MG,2]"":0.0,""z_grid[BUS4_MG,3]"":1.0,""z_grid[BUS4_MG,4]"":1.0,""z_grid[BUS4_MG,5]"":1.0,""z_island[BUS3_MG,0]"":1.0,""z_island[BUS3_MG,1]"":0.0,""z_island[BUS3_MG,2]"":1.0,""z_island[BUS3_MG,3]"":1.0,""z_island[BUS3_MG,4]"":0.0,""z_island[BUS3_MG,5]"":1.0,""z_island[BUS4_MG,0]"":0.0,""z_island[BUS4_MG,1]"":0.0,""z_island[BUS4_MG,2]"":1.0,""z_island[BUS4_MG,3]"":0.0,""z_island[BUS4_MG,4]"":0.0,""z_island[BUS4_MG,5]"":0.0,""z_restore[BUS3_MG,0]"":0.0,""z_restore[BUS3_MG,1]"":0.0,""z_restore[BUS3_MG,2]"":0.0,""z_restore[BUS3_MG,3]"":0.0,""z_restore[BUS3_MG,4]"":0.0,""z_restore[BUS3_MG,5]"":0.0,""z_restore[BUS4_MG,0]"":0.0,""z_restore[BUS4_MG,1]"":0.0,""z_restore[BUS4_MG,2]"":0.0,""z_restore[BUS4_MG,3]"":0.0,""z_restore[BUS4_MG,4]"":0.0,""z_restore[BUS4_MG,5]"":0.0}","{""P_gen[BUS3_MG,0]"":0.0,""P_gen[BUS3_MG,1]"":0.0,""P_gen[BUS3_MG,2]"":0.0,""P_gen[BUS3_MG,3]"":0.0,""P_gen[BUS3_MG,4]"":0.0,""P_gen[BUS3_MG,5]"":0.0,""P_gen[BUS4_MG,0]"":25.0,""P_gen[BUS4_MG,1]"":25.0,""P_gen[BUS4_MG,2]"":25.0,""P_gen[BUS4_MG,3]"":25.0,""P_gen[BUS4_MG,4]"":25.0,""P_gen[BUS4_MG,5]"":25.0,""charge[BUS3_MG,0]"":0.0,""charge[BUS3_MG,1]"":0.0,""charge[BUS3_MG,2]"":0.0,""charge[BUS3_MG,3]"":0.0,""charge[BUS3_MG,4]"":0.0,""charge[BUS3_MG,5]"":0.0,""charge[BUS4_MG,0]"":0.0,""charge[BUS4_MG,1]"":0.0,""charge[BUS4_MG,2]"":3.552713678800501e-15,""charge[BUS4_MG,3]"":0.0,""charge[BUS4_MG,4]"":0.0,""charge[BUS4_MG,5]"":0.0,""discharge[BUS3_MG,0]"":20.03272322975586,""discharge[BUS3_MG,1]"":0.0,""discharge[BUS3_MG,2]"":0.0,""discharge[BUS3_MG,3]"":0.0,""discharge[BUS3_MG,4]"":0.0,""discharge[BUS3_MG,5]"":0.0,""discharge[BUS4_MG,0]"":19.1672,""discharge[BUS4_MG,1]"":0.8655232297558589,""discharge[BUS4_MG,2]"":0.0,""discharge[BUS4_MG,3]"":3.389072849618009e-15,""discharge[BUS4_MG,4]"":0.0,""discharge[BUS4_MG,5]"":0.0,""export_pcc[BUS3_MG,0]"":0.0,""export_pcc[BUS3_MG,1]"":0.0,""export_pcc[BUS3_MG,2]"":0.0,""export_pcc[BUS3_MG,3]"":0.0,""export_pcc[BUS3_MG,4]"":0.0,""export_pcc[BUS3_MG,5]"":0.0,""export_pcc[BUS4_MG,0]"":0.0,""export_pcc[BUS4_MG,1]"":0.0,""export_pcc[BUS4_MG,2]"":0.0,""export_pcc[BUS4_MG,3]"":0.0,""export_pcc[BUS4_MG,4]"":0.0,""export_pcc[BUS4_MG,5]"":0.0,""import_pcc[BUS3_MG,0]"":0.0,""import_pcc[BUS3_MG,1]"":89.97300000000001,""import_pcc[BUS3_MG,2]"":0.0,""import_pcc[BUS3_MG,3]"":0.0,""import_pcc[BUS3_MG,4]"":87.95250000000001,""import_pcc[BUS3_MG,5]"":0.0,""import_pcc[BUS4_MG,0]"":0.0,""import_pcc[BUS4_MG,1]"":20.43497677024414,""import_pcc[BUS4_MG,2]"":0.0,""import_pcc[BUS4_MG,3]"":22.052900000000005,""import_pcc[BUS4_MG,4]"":21.049099999999996,""import_pcc[BUS4_MG,5]"":20.422399999999996,""shed_critical[BUS3_MG,0]"":30.153634546609865,""shed_critical[BUS3_MG,1]"":0.0,""shed_critical[BUS3_MG,2]"":31.94478,""shed_critical[BUS3_MG,3]"":29.143259999999998,""shed_critical[BUS3_MG,4]"":0.0,""shed_critical[BUS3_MG,5]"":38.956140000000005,""shed_critical[BUS4_MG,0]"":0.0,""shed_critical[BUS4_MG,1]"":0.0,""shed_critical[BUS4_MG,2]"":0.0,""shed_critical[BUS4_MG,3]"":0.0,""shed_critical[BUS4_MG,4]"":0.0,""shed_critical[BUS4_MG,5]"":0.0,""shed_noncritical[BUS3_MG,0]"":36.85444222363428,""shed_noncritical[BUS3_MG,1]"":0.0,""shed_noncritical[BUS3_MG,2]"":56.57652000000001,""shed_noncritical[BUS3_MG,3]"":58.75254000000001,""shed_noncritical[BUS3_MG,4]"":0.0,""shed_noncritical[BUS3_MG,5]"":50.048460000000006,""shed_noncritical[BUS4_MG,0]"":0.0,""shed_noncritical[BUS4_MG,1]"":0.0,""shed_noncritical[BUS4_MG,2]"":21.776900000000012,""shed_noncritical[BUS4_MG,3]"":0.0,""shed_noncritical[BUS4_MG,4]"":0.0,""shed_noncritical[BUS4_MG,5]"":0.0,""soc[BUS3_MG,0]"":12.0,""soc[BUS3_MG,1]"":12.0,""soc[BUS3_MG,2]"":12.0,""soc[BUS3_MG,3]"":12.0,""soc[BUS3_MG,4]"":12.0,""soc[BUS3_MG,5]"":12.0,""soc[BUS4_MG,0]"":12.907314877583648,""soc[BUS4_MG,1]"":12.0,""soc[BUS4_MG,2]"":12.000000000000004,""soc[BUS4_MG,3]"":12.0,""soc[BUS4_MG,4]"":12.0,""soc[BUS4_MG,5]"":12.0,""z_grid[BUS3_MG,0]"":0.0,""z_grid[BUS3_MG,1]"":1.0,""z_grid[BUS3_MG,2]"":0.0,""z_grid[BUS3_MG,3]"":0.0,""z_grid[BUS3_MG,4]"":1.0,""z_grid[BUS3_MG,5]"":0.0,""z_grid[BUS4_MG,0]"":1.0,""z_grid[BUS4_MG,1]"":1.0,""z_grid[BUS4_MG,2]"":0.0,""z_grid[BUS4_MG,3]"":1.0,""z_grid[BUS4_MG,4]"":1.0,""z_grid[BUS4_MG,5]"":1.0,""z_island[BUS3_MG,0]"":1.0,""z_island[BUS3_MG,1]"":0.0,""z_island[BUS3_MG,2]"":1.0,""z_island[BUS3_MG,3]"":1.0,""z_island[BUS3_MG,4]"":0.0,""z_island[BUS3_MG,5]"":1.0,""z_island[BUS4_MG,0]"":0.0,""z_island[BUS4_MG,1]"":0.0,""z_island[BUS4_MG,2]"":1.0,""z_island[BUS4_MG,3]"":0.0,""z_island[BUS4_MG,4]"":0.0,""z_island[BUS4_MG,5]"":0.0,""z_restore[BUS3_MG,0]"":0.0,""z_restore[BUS3_MG,1]"":0.0,""z_restore[BUS3_MG,2]"":0.0,""z_restore[BUS3_MG,3]"":0.0,""z_restore[BUS3_MG,4]"":0.0,""z_restore[BUS3_MG,5]"":0.0,""z_restore[BUS4_MG,0]"":0.0,""z_restore[BUS4_MG,1]"":0.0,""z_restore[BUS4_MG,2]"":0.0,""z_restore[BUS4_MG,3]"":0.0,""z_restore[BUS4_MG,4]"":0.0,""z_restore[BUS4_MG,5]"":0.0}",6a5810a308442f441bbb180c,0,-40108.7617188,-40108.7577383938,1.0,0.0028290830086916685,cmpo.hybrid_qci_mode_payload.v1
