battery_action_consistency_enforced,benchmark,bess_charge_kwh,bess_discharge_kwh,bess_final_soc_kwh,bess_initial_soc_kwh,consensus_critical_load_priority_mean,consensus_der_commitment_mean,consensus_tie_response_mean,consensus_trace_id,contingency_availability_enforced,critical_energy_not_served_kwh,critical_load_kwh,critical_load_served_fraction,critical_load_served_kwh,critical_node_priority_enforced,dispatchable_upgrade_dispatch_kwh,edge_capacity_policy,energy_not_served_kwh,existing_generation_dispatch_kwh,fallback_edge_capacity_count,fraction_customers_unserved_per_hour,full_system_feasibility,generator_bounds_enforced,island_balance_enforced,max_node_load_unserved_fraction,method,post_projection_violation,projected_der_commitment_fraction,projected_tie_response_fraction,projection_scope,projection_status,public_operating_cost,public_operating_cost_coverage_fraction,public_operating_cost_covered_dispatch_kwh,public_pcc_import_kwh,published_edge_capacity_count,pv_dispatch_kwh,restoration_non_depletion_satisfied,runtime_seconds,scenario,scenario_probability,scenario_trace_id,selected_battery_actions_by_node,selected_patch_modes,solver,solver_iterations,source_contingencies,source_patch_ids,source_payload_ids,storage_accounting_scope,system_trace_id,tie_line_capacity_bounds_enforced,tie_pcc_flow_kwh,total_energy_not_served_kwh,total_hours_critical_infrastructure_unserved,total_load_kwh,total_load_served_kwh,total_supply_dispatch_kwh,unavailable_edge_ids,unavailable_generator_ids
True,arpae_go_network_01o_020,0.0,0.0,0.0,0.0,1.0,1.0,0.0,consensus-e4ab2289150ea2faf05f,True,0.0,844985.0,1.0,844985.0,True,844985.0,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",81072.0,3848125.0,599,0.01698133837377796,True,True,True,1.0,CMPO-local polynomial search,0.0,0.9830186616262221,0.0,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",completed,0.0,0.0,0.0,0.0,0,0.0,True,0.01609529205597937,normal,0.125,scenario-9322290ed2d3ffee6186,"{""141"":""hold"",""142"":""hold"",""21"":""hold"",""22"":""hold"",""228"":""hold"",""263"":""hold"",""3"":""hold"",""320"":""hold"",""321"":""hold"",""326"":""hold"",""327"":""hold"",""4"":""hold"",""474"":""hold"",""485"":""hold"",""491"":""hold"",""499"":""hold""}","{""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json"":""connected""}",scipy.optimize.linprog(method='highs'),529,"[""none""]","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-f13f043e8730d0aaef64,True,0.0,81072.0,0,4774182.0,4693110.0,4693110.0,"[""branch_205_312_1"",""branch_39_332_1"",""branch_428_151_1"",""branch_471_464_1"",""branch_65_297_1""]",[]
True,arpae_go_network_01o_020,0.0,0.0,0.0,0.0,1.0,1.0,0.0,consensus-e4ab2289150ea2faf05f,True,0.0,844985.0,1.0,844985.0,True,844985.0,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",81072.0,3848125.0,599,0.01698133837377796,True,True,True,1.0,CMPO-local polynomial search,0.0,0.9830186616262221,0.0,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",completed,0.0,0.0,0.0,0.0,0,0.0,True,0.01046237489208579,renewable_shortfall,0.125,scenario-b17ae7316cdf02737663,"{""141"":""hold"",""142"":""hold"",""21"":""hold"",""22"":""hold"",""228"":""hold"",""263"":""hold"",""3"":""hold"",""320"":""hold"",""321"":""hold"",""326"":""hold"",""327"":""hold"",""4"":""hold"",""474"":""hold"",""485"":""hold"",""491"":""hold"",""499"":""hold""}","{""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json"":""connected""}",scipy.optimize.linprog(method='highs'),529,"[""candidate_pv_binary_availability_lower_bound""]","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-f13f043e8730d0aaef64,True,0.0,81072.0,0,4774182.0,4693110.0,4693110.0,"[""branch_205_312_1"",""branch_39_332_1"",""branch_428_151_1"",""branch_471_464_1"",""branch_65_297_1""]",[]
True,arpae_go_network_01o_020,0.0,0.0,0.0,0.0,1.0,1.0,0.0,consensus-e4ab2289150ea2faf05f,True,0.0,844985.0,1.0,844985.0,True,844985.0,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",81072.0,3848125.0,599,0.01698133837377796,True,True,True,1.0,CMPO-local polynomial search,0.0,0.9830186616262221,0.0,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",completed,0.0,0.0,0.0,0.0,0,0.0,True,0.01033408404327929,demand_surge,0.125,scenario-9234e1f0f8f4cdd2c029,"{""141"":""hold"",""142"":""hold"",""21"":""hold"",""22"":""hold"",""228"":""hold"",""263"":""hold"",""3"":""hold"",""320"":""hold"",""321"":""hold"",""326"":""hold"",""327"":""hold"",""4"":""hold"",""474"":""hold"",""485"":""hold"",""491"":""hold"",""499"":""hold""}","{""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json"":""connected""}",scipy.optimize.linprog(method='highs'),529,"[""published_peak_patch_load=120153_kw"",""published_peak_patch_load=118776_kw"",""published_peak_patch_load=105987_kw"",""published_peak_patch_load=100071_kw"",""published_peak_patch_load=119978_kw"",""published_peak_patch_load=96705_kw"",""published_peak_patch_load=95476_kw"",""published_peak_patch_load=87839_kw""]","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-f13f043e8730d0aaef64,True,0.0,81072.0,0,4774182.0,4693110.0,4693110.0,"[""branch_205_312_1"",""branch_39_332_1"",""branch_428_151_1"",""branch_471_464_1"",""branch_65_297_1""]",[]
True,arpae_go_network_01o_020,0.0,0.0,0.0,0.0,1.0,1.0,0.0,consensus-e4ab2289150ea2faf05f,True,0.0,844985.0,1.0,844985.0,True,844985.0,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",81072.0,3848125.0,599,0.01698133837377796,True,True,True,1.0,CMPO-local polynomial search,0.0,0.9830186616262221,0.0,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",completed,0.0,0.0,0.0,0.0,0,0.0,True,0.010258374968543649,pcc_loss,0.125,scenario-4795e5a838aed0faeed2,"{""141"":""hold"",""142"":""hold"",""21"":""hold"",""22"":""hold"",""228"":""hold"",""263"":""hold"",""3"":""hold"",""320"":""hold"",""321"":""hold"",""326"":""hold"",""327"":""hold"",""4"":""hold"",""474"":""hold"",""485"":""hold"",""491"":""hold"",""499"":""hold""}","{""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json"":""islanded""}",scipy.optimize.linprog(method='highs'),529,"[""branch_242_320_1"",""branch_21_112_1"",""branch_3_479_1"",""branch_166_228_1"",""branch_112_499_1"",""branch_263_326_1"",""branch_263_276_1"",""branch_300_141_1""]","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-f13f043e8730d0aaef64,True,0.0,81072.0,0,4774182.0,4693110.0,4693110.0,"[""branch_112_499_1"",""branch_166_228_1"",""branch_205_312_1"",""branch_21_112_1"",""branch_21_196_1"",""branch_228_468_1"",""branch_229_228_1"",""branch_242_320_1"",""branch_263_276_1"",""branch_263_326_1"",""branch_263_476_1"",""branch_266_263_1"",""branch_276_320_1"",""branch_276_485_1"",""branch_29_491_1"",""branch_300_141_1"",""branch_39_332_1"",""branch_3_479_1"",""branch_417_474_1"",""branch_428_151_1"",""branch_471_464_1"",""branch_485_454_1"",""branch_491_326_1"",""branch_62_3_1"",""branch_65_297_1"",""branch_87_141_1"",""transformer_263_262_1""]",[]
True,arpae_go_network_01o_020,0.0,0.0,0.0,0.0,1.0,1.0,0.0,consensus-e4ab2289150ea2faf05f,True,0.0,844985.0,1.0,844985.0,True,844985.0,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",81072.0,3848125.0,599,0.01698133837377796,True,True,True,1.0,CMPO-local polynomial search,0.0,0.9830186616262221,0.0,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",completed,0.0,0.0,0.0,0.0,0,0.0,True,0.010319625027477741,local_generator_loss,0.125,scenario-d68c24b09d00a02c6777,"{""141"":""hold"",""142"":""hold"",""21"":""hold"",""22"":""hold"",""228"":""hold"",""263"":""hold"",""3"":""hold"",""320"":""hold"",""321"":""hold"",""326"":""hold"",""327"":""hold"",""4"":""hold"",""474"":""hold"",""485"":""hold"",""491"":""hold"",""499"":""hold""}","{""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"":""connected"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json"":""connected""}",scipy.optimize.linprog(method='highs'),533,"[""G_000009EASTOVER22U1""]","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-f13f043e8730d0aaef64,True,0.0,81072.0,0,4774182.0,4693110.0,4693110.0,"[""branch_205_312_1"",""branch_39_332_1"",""branch_428_151_1"",""branch_471_464_1"",""branch_65_297_1""]","[""bus_9_unit_1""]"
True,arpae_go_network_01o_020,0.0,0.0,0.0,0.0,1.0,1.0,0.0,consensus-e4ab2289150ea2faf05f,True,0.0,844985.0,1.0,844985.0,True,844985.0,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",81072.0,3848125.0,599,0.01698133837377796,True,True,True,1.0,CMPO-local polynomial search,0.0,0.9830186616262221,0.0,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",completed,0.0,0.0,0.0,0.0,0,0.0,True,0.010238500079140067,forced_islanding,0.125,scenario-e9b88814639b61ab970d,"{""141"":""hold"",""142"":""hold"",""21"":""hold"",""22"":""hold"",""228"":""hold"",""263"":""hold"",""3"":""hold"",""320"":""hold"",""321"":""hold"",""326"":""hold"",""327"":""hold"",""4"":""hold"",""474"":""hold"",""485"":""hold"",""491"":""hold"",""499"":""hold""}","{""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"":""islanded"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json"":""islanded""}",scipy.optimize.linprog(method='highs'),529,"[""branch_242_320_1,branch_276_320_1"",""branch_21_112_1,branch_21_196_1"",""branch_3_479_1,branch_62_3_1"",""branch_166_228_1,branch_228_468_1,branch_229_228_1,branch_417_474_1"",""branch_112_499_1,branch_276_485_1,branch_485_454_1"",""branch_263_326_1,branch_491_326_1"",""branch_263_276_1,branch_263_326_1,branch_263_476_1,branch_266_263_1,branch_29_491_1,branch_491_326_1,transformer_263_262_1"",""branch_300_141_1,branch_87_141_1""]","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-f13f043e8730d0aaef64,True,0.0,81072.0,0,4774182.0,4693110.0,4693110.0,"[""branch_112_499_1"",""branch_166_228_1"",""branch_205_312_1"",""branch_21_112_1"",""branch_21_196_1"",""branch_228_468_1"",""branch_229_228_1"",""branch_242_320_1"",""branch_263_276_1"",""branch_263_326_1"",""branch_263_476_1"",""branch_266_263_1"",""branch_276_320_1"",""branch_276_485_1"",""branch_29_491_1"",""branch_300_141_1"",""branch_39_332_1"",""branch_3_479_1"",""branch_417_474_1"",""branch_428_151_1"",""branch_471_464_1"",""branch_485_454_1"",""branch_491_326_1"",""branch_62_3_1"",""branch_65_297_1"",""branch_87_141_1"",""transformer_263_262_1""]",[]
True,arpae_go_network_01o_020,0.0,0.0,0.0,0.0,1.0,1.0,0.0,consensus-e4ab2289150ea2faf05f,True,0.0,844985.0,1.0,844985.0,True,844985.0,"when PublicEdge.capacity_kw is absent, use the complete public-system nominal active load as a finite kW upper bound; published MVA is not reinterpreted as kW",81072.0,3848125.0,599,0.01698133837377796,True,True,True,1.0,CMPO-local polynomial search,0.0,0.9830186616262221,0.0,"lossless capacitated active-power network flow over the complete public benchmark; not AC OPF; voltage, reactive power, and losses are not modeled",completed,0.0,0.0,0.0,0.0,0,0.0,True,0.010179416043683887,restoration,0.125,scenario-64f055faeb1134514a49,"{""141"":""hold"",""142"":""hold"",""21"":""hold"",""22"":""hold"",""228"":""hold"",""263"":""hold"",""3"":""hold"",""320"":""hold"",""321"":""hold"",""326"":""hold"",""327"":""hold"",""4"":""hold"",""474"":""hold"",""485"":""hold"",""491"":""hold"",""499"":""hold""}","{""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"":""restoration"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"":""restoration"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"":""restoration"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"":""restoration"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"":""restoration"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"":""restoration"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"":""restoration"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json"":""restoration""}",scipy.optimize.linprog(method='highs'),529,"[""L_000003COLUMBIA110-000479RIDGEWAY10C1""]","[""arpae_go_network_01o_020__patch_01__320-321"",""arpae_go_network_01o_020__patch_02__21-22"",""arpae_go_network_01o_020__patch_03__3-4"",""arpae_go_network_01o_020__patch_04__228-474"",""arpae_go_network_01o_020__patch_05__485-499"",""arpae_go_network_01o_020__patch_06__326-327"",""arpae_go_network_01o_020__patch_07__263-491"",""arpae_go_network_01o_020__patch_08__141-142""]","[""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_06__326-327.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_07__263-491.json"",""arpae_go_network_01o_020__arpae_go_network_01o_020__patch_08__141-142.json""]",one-hour lossless SOC balance because the public inputs contain no charge/discharge efficiency; restoration cannot end below its scenario-start SOC,system-f13f043e8730d0aaef64,True,0.0,81072.0,0,4774182.0,4693110.0,4693110.0,"[""branch_205_312_1"",""branch_39_332_1"",""branch_428_151_1"",""branch_471_464_1"",""branch_65_297_1""]",[]
