dataset,method_name,payload_name,scenario,patch,sample_count,repeat_count,expected_operating_cost_best,expected_operating_cost_median,expected_operating_cost_mean,expected_operating_cost_std,risk_adjusted_cost_best,risk_adjusted_cost_median,risk_adjusted_cost_mean,risk_adjusted_cost_std,runtime_seconds_median,runtime_seconds_mean,runtime_seconds_std,feasibility_rate,feasibility_after_repair_rate,critical_load_served_fraction_best,critical_load_served_fraction_median,critical_energy_not_served_best,energy_not_served_kwh_best,total_energy_not_served_best,max_fraction_customers_unserved_per_hour_best,total_critical_infrastructure_unserved_hours_proxy_best,pre_repair_violation_rate,post_repair_violation_rate,pre_repair_violation_median,post_repair_violation_median,decoded_objective_best,runtime_seconds_total,time_to_good_solution
synthetic_smoke,Piecewise-linear MILP baseline,normal_MG1.json,normal,MG1,2,2,353.5095209652868,353.5095209652868,353.5095209652868,0.0,353.5095209652868,353.5095209652868,353.5095209652868,0.0,0.010088604525662959,0.010088604525662959,0.00045618752483278513,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.7095209645336,0.020177209051325917,0.009632417000830173
synthetic_smoke,Piecewise-linear MILP baseline,renewable_shortfall_MG1.json,renewable_shortfall,MG1,2,2,486.6269333652868,486.6269333652868,486.6269333652868,0.0,486.6269333652868,486.6269333652868,486.6269333652868,0.0,0.009563083469402045,0.009563083469402045,3.2375508453696966e-05,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.82693336439735,0.01912616693880409,0.009530707960948348
