backend,benchmark,failure_reason,method,objective,objective_energy,payload_id,payload_name,raw_objective,repeat,runtime_seconds,seed,solution_id,solution_values_json,status,trace_metadata,variable_count,wall_clock_budget_seconds
deterministic published-cost greedy heuristic,arpae_go_network_01o_020,,greedy resilience heuristic,-0.3530651796792311,-0.3530651796792311,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json,-0.3530651796792311,deterministic,0.0012786670122295618,3810512883,baseline::greedy resilience heuristic::arpae_go_network_01o_020__arpae_go_network_01o_020__patch_01__320-321.json::deterministic,"{""base_mode_connected"":1.0,""base_mode_islanded"":0.0,""base_mode_restoration"":0.0,""battery_action_charge[combined_high_stress]"":0.0,""battery_action_charge[demand_surge]"":0.0,""battery_action_charge[forced_islanding]"":0.0,""battery_action_charge[local_generator_loss]"":0.0,""battery_action_charge[normal]"":0.0,""battery_action_charge[pcc_loss]"":0.0,""battery_action_charge[renewable_shortfall]"":0.0,""battery_action_charge[restoration]"":0.0,""battery_action_discharge[combined_high_stress]"":0.0,""battery_action_discharge[demand_surge]"":0.0,""battery_action_discharge[forced_islanding]"":0.0,""battery_action_discharge[local_generator_loss]"":0.0,""battery_action_discharge[normal]"":0.0,""battery_action_discharge[pcc_loss]"":0.0,""battery_action_discharge[renewable_shortfall]"":0.0,""battery_action_discharge[restoration]"":0.0,""battery_action_hold[combined_high_stress]"":1.0,""battery_action_hold[demand_surge]"":1.0,""battery_action_hold[forced_islanding]"":1.0,""battery_action_hold[local_generator_loss]"":1.0,""battery_action_hold[normal]"":1.0,""battery_action_hold[pcc_loss]"":1.0,""battery_action_hold[renewable_shortfall]"":1.0,""battery_action_hold[restoration]"":1.0,""bess_energy_fraction"":0.0,""bess_power_fraction"":0.0,""bess_reserve_target"":1.0,""bess_soc_target"":1.0,""critical_load_priority"":1.0,""critical_load_service[combined_high_stress]"":1.0,""critical_load_service[demand_surge]"":1.0,""critical_load_service[forced_islanding]"":1.0,""critical_load_service[local_generator_loss]"":1.0,""critical_load_service[normal]"":1.0,""critical_load_service[pcc_loss]"":1.0,""critical_load_service[renewable_shortfall]"":1.0,""critical_load_service[restoration]"":1.0,""der_capacity_slack[combined_high_stress]"":0.0,""der_capacity_slack[demand_surge]"":0.0,""der_capacity_slack[forced_islanding]"":0.0,""der_capacity_slack[local_generator_loss]"":0.0,""der_capacity_slack[normal]"":0.0,""der_capacity_slack[pcc_loss]"":0.0,""der_capacity_slack[renewable_shortfall]"":0.0,""der_capacity_slack[restoration]"":0.0,""der_commitment[combined_high_stress]"":1.0,""der_commitment[demand_surge]"":1.0,""der_commitment[forced_islanding]"":1.0,""der_commitment[local_generator_loss]"":1.0,""der_commitment[normal]"":1.0,""der_commitment[pcc_loss]"":1.0,""der_commitment[renewable_shortfall]"":1.0,""der_commitment[restoration]"":1.0,""dispatchable_capacity_fraction"":1.0,""islanding_eligibility"":1.0,""load_shedding_allocation[combined_high_stress]"":0.0,""load_shedding_allocation[demand_surge]"":0.0,""load_shedding_allocation[forced_islanding]"":0.0,""load_shedding_allocation[local_generator_loss]"":0.0,""load_shedding_allocation[normal]"":0.0,""load_shedding_allocation[pcc_loss]"":0.0,""load_shedding_allocation[renewable_shortfall]"":0.0,""load_shedding_allocation[restoration]"":0.0,""mode_connected[combined_high_stress]"":0.0,""mode_connected[demand_surge]"":1.0,""mode_connected[forced_islanding]"":0.0,""mode_connected[local_generator_loss]"":1.0,""mode_connected[normal]"":1.0,""mode_connected[pcc_loss]"":0.0,""mode_connected[renewable_shortfall]"":1.0,""mode_connected[restoration]"":0.0,""mode_islanded[combined_high_stress]"":1.0,""mode_islanded[demand_surge]"":0.0,""mode_islanded[forced_islanding]"":1.0,""mode_islanded[local_generator_loss]"":0.0,""mode_islanded[normal]"":0.0,""mode_islanded[pcc_loss]"":1.0,""mode_islanded[renewable_shortfall]"":0.0,""mode_islanded[restoration]"":0.0,""mode_restoration[combined_high_stress]"":0.0,""mode_restoration[demand_surge]"":0.0,""mode_restoration[forced_islanding]"":0.0,""mode_restoration[local_generator_loss]"":0.0,""mode_restoration[normal]"":0.0,""mode_restoration[pcc_loss]"":0.0,""mode_restoration[renewable_shortfall]"":0.0,""mode_restoration[restoration]"":1.0,""pv_capacity_fraction"":0.0,""tie_pcc_reserve_target"":1.0,""tie_pcc_response[combined_high_stress]"":0.0,""tie_pcc_response[demand_surge]"":0.0,""tie_pcc_response[forced_islanding]"":0.0,""tie_pcc_response[local_generator_loss]"":0.0,""tie_pcc_response[normal]"":0.0,""tie_pcc_response[pcc_loss]"":0.0,""tie_pcc_response[renewable_shortfall]"":0.0,""tie_pcc_response[restoration]"":0.0,""upgrade_select_bess"":0.0,""upgrade_select_dispatchable"":1.0,""upgrade_select_pv"":0.0}",completed,"{""capacity_fractions"":[0.0,0.0,1.0],""objective_trace"":[-0.3530651796792311],""payload_polynomial_degree"":3,""payload_term_count"":637,""payload_variable_count"":103,""remaining_worst_case_deficit_kw"":0.0,""reported_objective_recomputed_from_complete_vector"":true,""seed"":3810512883,""technology_order"":[2,0,1]}",103,30.0
deterministic published-cost greedy heuristic,arpae_go_network_01o_020,,greedy resilience heuristic,-0.3530651796792311,-0.3530651796792311,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json,-0.3530651796792311,deterministic,0.00038454215973615646,3648310018,baseline::greedy resilience heuristic::arpae_go_network_01o_020__arpae_go_network_01o_020__patch_02__21-22.json::deterministic,"{""base_mode_connected"":1.0,""base_mode_islanded"":0.0,""base_mode_restoration"":0.0,""battery_action_charge[combined_high_stress]"":0.0,""battery_action_charge[demand_surge]"":0.0,""battery_action_charge[forced_islanding]"":0.0,""battery_action_charge[local_generator_loss]"":0.0,""battery_action_charge[normal]"":0.0,""battery_action_charge[pcc_loss]"":0.0,""battery_action_charge[renewable_shortfall]"":0.0,""battery_action_charge[restoration]"":0.0,""battery_action_discharge[combined_high_stress]"":0.0,""battery_action_discharge[demand_surge]"":0.0,""battery_action_discharge[forced_islanding]"":0.0,""battery_action_discharge[local_generator_loss]"":0.0,""battery_action_discharge[normal]"":0.0,""battery_action_discharge[pcc_loss]"":0.0,""battery_action_discharge[renewable_shortfall]"":0.0,""battery_action_discharge[restoration]"":0.0,""battery_action_hold[combined_high_stress]"":1.0,""battery_action_hold[demand_surge]"":1.0,""battery_action_hold[forced_islanding]"":1.0,""battery_action_hold[local_generator_loss]"":1.0,""battery_action_hold[normal]"":1.0,""battery_action_hold[pcc_loss]"":1.0,""battery_action_hold[renewable_shortfall]"":1.0,""battery_action_hold[restoration]"":1.0,""bess_energy_fraction"":0.0,""bess_power_fraction"":0.0,""bess_reserve_target"":1.0,""bess_soc_target"":1.0,""critical_load_priority"":1.0,""critical_load_service[combined_high_stress]"":1.0,""critical_load_service[demand_surge]"":1.0,""critical_load_service[forced_islanding]"":1.0,""critical_load_service[local_generator_loss]"":1.0,""critical_load_service[normal]"":1.0,""critical_load_service[pcc_loss]"":1.0,""critical_load_service[renewable_shortfall]"":1.0,""critical_load_service[restoration]"":1.0,""der_capacity_slack[combined_high_stress]"":0.0,""der_capacity_slack[demand_surge]"":0.0,""der_capacity_slack[forced_islanding]"":0.0,""der_capacity_slack[local_generator_loss]"":0.0,""der_capacity_slack[normal]"":0.0,""der_capacity_slack[pcc_loss]"":0.0,""der_capacity_slack[renewable_shortfall]"":0.0,""der_capacity_slack[restoration]"":0.0,""der_commitment[combined_high_stress]"":1.0,""der_commitment[demand_surge]"":1.0,""der_commitment[forced_islanding]"":1.0,""der_commitment[local_generator_loss]"":1.0,""der_commitment[normal]"":1.0,""der_commitment[pcc_loss]"":1.0,""der_commitment[renewable_shortfall]"":1.0,""der_commitment[restoration]"":1.0,""dispatchable_capacity_fraction"":1.0,""islanding_eligibility"":1.0,""load_shedding_allocation[combined_high_stress]"":0.0,""load_shedding_allocation[demand_surge]"":0.0,""load_shedding_allocation[forced_islanding]"":0.0,""load_shedding_allocation[local_generator_loss]"":0.0,""load_shedding_allocation[normal]"":0.0,""load_shedding_allocation[pcc_loss]"":0.0,""load_shedding_allocation[renewable_shortfall]"":0.0,""load_shedding_allocation[restoration]"":0.0,""mode_connected[combined_high_stress]"":0.0,""mode_connected[demand_surge]"":1.0,""mode_connected[forced_islanding]"":0.0,""mode_connected[local_generator_loss]"":1.0,""mode_connected[normal]"":1.0,""mode_connected[pcc_loss]"":0.0,""mode_connected[renewable_shortfall]"":1.0,""mode_connected[restoration]"":0.0,""mode_islanded[combined_high_stress]"":1.0,""mode_islanded[demand_surge]"":0.0,""mode_islanded[forced_islanding]"":1.0,""mode_islanded[local_generator_loss]"":0.0,""mode_islanded[normal]"":0.0,""mode_islanded[pcc_loss]"":1.0,""mode_islanded[renewable_shortfall]"":0.0,""mode_islanded[restoration]"":0.0,""mode_restoration[combined_high_stress]"":0.0,""mode_restoration[demand_surge]"":0.0,""mode_restoration[forced_islanding]"":0.0,""mode_restoration[local_generator_loss]"":0.0,""mode_restoration[normal]"":0.0,""mode_restoration[pcc_loss]"":0.0,""mode_restoration[renewable_shortfall]"":0.0,""mode_restoration[restoration]"":1.0,""pv_capacity_fraction"":0.0,""tie_pcc_reserve_target"":1.0,""tie_pcc_response[combined_high_stress]"":0.0,""tie_pcc_response[demand_surge]"":0.0,""tie_pcc_response[forced_islanding]"":0.0,""tie_pcc_response[local_generator_loss]"":0.0,""tie_pcc_response[normal]"":0.0,""tie_pcc_response[pcc_loss]"":0.0,""tie_pcc_response[renewable_shortfall]"":0.0,""tie_pcc_response[restoration]"":0.0,""upgrade_select_bess"":0.0,""upgrade_select_dispatchable"":1.0,""upgrade_select_pv"":0.0}",completed,"{""capacity_fractions"":[0.0,0.0,1.0],""objective_trace"":[-0.3530651796792311],""payload_polynomial_degree"":3,""payload_term_count"":637,""payload_variable_count"":103,""remaining_worst_case_deficit_kw"":0.0,""reported_objective_recomputed_from_complete_vector"":true,""seed"":3648310018,""technology_order"":[2,0,1]}",103,30.0
deterministic published-cost greedy heuristic,arpae_go_network_01o_020,,greedy resilience heuristic,-0.3530651796792311,-0.3530651796792311,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json,-0.3530651796792311,deterministic,0.0005850419402122498,1994717404,baseline::greedy resilience heuristic::arpae_go_network_01o_020__arpae_go_network_01o_020__patch_03__3-4.json::deterministic,"{""base_mode_connected"":1.0,""base_mode_islanded"":0.0,""base_mode_restoration"":0.0,""battery_action_charge[combined_high_stress]"":0.0,""battery_action_charge[demand_surge]"":0.0,""battery_action_charge[forced_islanding]"":0.0,""battery_action_charge[local_generator_loss]"":0.0,""battery_action_charge[normal]"":0.0,""battery_action_charge[pcc_loss]"":0.0,""battery_action_charge[renewable_shortfall]"":0.0,""battery_action_charge[restoration]"":0.0,""battery_action_discharge[combined_high_stress]"":0.0,""battery_action_discharge[demand_surge]"":0.0,""battery_action_discharge[forced_islanding]"":0.0,""battery_action_discharge[local_generator_loss]"":0.0,""battery_action_discharge[normal]"":0.0,""battery_action_discharge[pcc_loss]"":0.0,""battery_action_discharge[renewable_shortfall]"":0.0,""battery_action_discharge[restoration]"":0.0,""battery_action_hold[combined_high_stress]"":1.0,""battery_action_hold[demand_surge]"":1.0,""battery_action_hold[forced_islanding]"":1.0,""battery_action_hold[local_generator_loss]"":1.0,""battery_action_hold[normal]"":1.0,""battery_action_hold[pcc_loss]"":1.0,""battery_action_hold[renewable_shortfall]"":1.0,""battery_action_hold[restoration]"":1.0,""bess_energy_fraction"":0.0,""bess_power_fraction"":0.0,""bess_reserve_target"":1.0,""bess_soc_target"":1.0,""critical_load_priority"":1.0,""critical_load_service[combined_high_stress]"":1.0,""critical_load_service[demand_surge]"":1.0,""critical_load_service[forced_islanding]"":1.0,""critical_load_service[local_generator_loss]"":1.0,""critical_load_service[normal]"":1.0,""critical_load_service[pcc_loss]"":1.0,""critical_load_service[renewable_shortfall]"":1.0,""critical_load_service[restoration]"":1.0,""der_capacity_slack[combined_high_stress]"":0.0,""der_capacity_slack[demand_surge]"":0.0,""der_capacity_slack[forced_islanding]"":0.0,""der_capacity_slack[local_generator_loss]"":0.0,""der_capacity_slack[normal]"":0.0,""der_capacity_slack[pcc_loss]"":0.0,""der_capacity_slack[renewable_shortfall]"":0.0,""der_capacity_slack[restoration]"":0.0,""der_commitment[combined_high_stress]"":1.0,""der_commitment[demand_surge]"":1.0,""der_commitment[forced_islanding]"":1.0,""der_commitment[local_generator_loss]"":1.0,""der_commitment[normal]"":1.0,""der_commitment[pcc_loss]"":1.0,""der_commitment[renewable_shortfall]"":1.0,""der_commitment[restoration]"":1.0,""dispatchable_capacity_fraction"":1.0,""islanding_eligibility"":1.0,""load_shedding_allocation[combined_high_stress]"":0.0,""load_shedding_allocation[demand_surge]"":0.0,""load_shedding_allocation[forced_islanding]"":0.0,""load_shedding_allocation[local_generator_loss]"":0.0,""load_shedding_allocation[normal]"":0.0,""load_shedding_allocation[pcc_loss]"":0.0,""load_shedding_allocation[renewable_shortfall]"":0.0,""load_shedding_allocation[restoration]"":0.0,""mode_connected[combined_high_stress]"":0.0,""mode_connected[demand_surge]"":1.0,""mode_connected[forced_islanding]"":0.0,""mode_connected[local_generator_loss]"":1.0,""mode_connected[normal]"":1.0,""mode_connected[pcc_loss]"":0.0,""mode_connected[renewable_shortfall]"":1.0,""mode_connected[restoration]"":0.0,""mode_islanded[combined_high_stress]"":1.0,""mode_islanded[demand_surge]"":0.0,""mode_islanded[forced_islanding]"":1.0,""mode_islanded[local_generator_loss]"":0.0,""mode_islanded[normal]"":0.0,""mode_islanded[pcc_loss]"":1.0,""mode_islanded[renewable_shortfall]"":0.0,""mode_islanded[restoration]"":0.0,""mode_restoration[combined_high_stress]"":0.0,""mode_restoration[demand_surge]"":0.0,""mode_restoration[forced_islanding]"":0.0,""mode_restoration[local_generator_loss]"":0.0,""mode_restoration[normal]"":0.0,""mode_restoration[pcc_loss]"":0.0,""mode_restoration[renewable_shortfall]"":0.0,""mode_restoration[restoration]"":1.0,""pv_capacity_fraction"":0.0,""tie_pcc_reserve_target"":1.0,""tie_pcc_response[combined_high_stress]"":0.0,""tie_pcc_response[demand_surge]"":0.0,""tie_pcc_response[forced_islanding]"":0.0,""tie_pcc_response[local_generator_loss]"":0.0,""tie_pcc_response[normal]"":0.0,""tie_pcc_response[pcc_loss]"":0.0,""tie_pcc_response[renewable_shortfall]"":0.0,""tie_pcc_response[restoration]"":0.0,""upgrade_select_bess"":0.0,""upgrade_select_dispatchable"":1.0,""upgrade_select_pv"":0.0}",completed,"{""capacity_fractions"":[0.0,0.0,1.0],""objective_trace"":[-0.3530651796792311],""payload_polynomial_degree"":3,""payload_term_count"":637,""payload_variable_count"":103,""remaining_worst_case_deficit_kw"":0.0,""reported_objective_recomputed_from_complete_vector"":true,""seed"":1994717404,""technology_order"":[2,0,1]}",103,30.0
deterministic published-cost greedy heuristic,arpae_go_network_01o_020,,greedy resilience heuristic,-0.3530651796792311,-0.3530651796792311,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json,-0.3530651796792311,deterministic,0.0003763751592487097,2076019337,baseline::greedy resilience heuristic::arpae_go_network_01o_020__arpae_go_network_01o_020__patch_04__228-474.json::deterministic,"{""base_mode_connected"":1.0,""base_mode_islanded"":0.0,""base_mode_restoration"":0.0,""battery_action_charge[combined_high_stress]"":0.0,""battery_action_charge[demand_surge]"":0.0,""battery_action_charge[forced_islanding]"":0.0,""battery_action_charge[local_generator_loss]"":0.0,""battery_action_charge[normal]"":0.0,""battery_action_charge[pcc_loss]"":0.0,""battery_action_charge[renewable_shortfall]"":0.0,""battery_action_charge[restoration]"":0.0,""battery_action_discharge[combined_high_stress]"":0.0,""battery_action_discharge[demand_surge]"":0.0,""battery_action_discharge[forced_islanding]"":0.0,""battery_action_discharge[local_generator_loss]"":0.0,""battery_action_discharge[normal]"":0.0,""battery_action_discharge[pcc_loss]"":0.0,""battery_action_discharge[renewable_shortfall]"":0.0,""battery_action_discharge[restoration]"":0.0,""battery_action_hold[combined_high_stress]"":1.0,""battery_action_hold[demand_surge]"":1.0,""battery_action_hold[forced_islanding]"":1.0,""battery_action_hold[local_generator_loss]"":1.0,""battery_action_hold[normal]"":1.0,""battery_action_hold[pcc_loss]"":1.0,""battery_action_hold[renewable_shortfall]"":1.0,""battery_action_hold[restoration]"":1.0,""bess_energy_fraction"":0.0,""bess_power_fraction"":0.0,""bess_reserve_target"":1.0,""bess_soc_target"":1.0,""critical_load_priority"":1.0,""critical_load_service[combined_high_stress]"":1.0,""critical_load_service[demand_surge]"":1.0,""critical_load_service[forced_islanding]"":1.0,""critical_load_service[local_generator_loss]"":1.0,""critical_load_service[normal]"":1.0,""critical_load_service[pcc_loss]"":1.0,""critical_load_service[renewable_shortfall]"":1.0,""critical_load_service[restoration]"":1.0,""der_capacity_slack[combined_high_stress]"":0.0,""der_capacity_slack[demand_surge]"":0.0,""der_capacity_slack[forced_islanding]"":0.0,""der_capacity_slack[local_generator_loss]"":0.0,""der_capacity_slack[normal]"":0.0,""der_capacity_slack[pcc_loss]"":0.0,""der_capacity_slack[renewable_shortfall]"":0.0,""der_capacity_slack[restoration]"":0.0,""der_commitment[combined_high_stress]"":1.0,""der_commitment[demand_surge]"":1.0,""der_commitment[forced_islanding]"":1.0,""der_commitment[local_generator_loss]"":1.0,""der_commitment[normal]"":1.0,""der_commitment[pcc_loss]"":1.0,""der_commitment[renewable_shortfall]"":1.0,""der_commitment[restoration]"":1.0,""dispatchable_capacity_fraction"":1.0,""islanding_eligibility"":1.0,""load_shedding_allocation[combined_high_stress]"":0.0,""load_shedding_allocation[demand_surge]"":0.0,""load_shedding_allocation[forced_islanding]"":0.0,""load_shedding_allocation[local_generator_loss]"":0.0,""load_shedding_allocation[normal]"":0.0,""load_shedding_allocation[pcc_loss]"":0.0,""load_shedding_allocation[renewable_shortfall]"":0.0,""load_shedding_allocation[restoration]"":0.0,""mode_connected[combined_high_stress]"":0.0,""mode_connected[demand_surge]"":1.0,""mode_connected[forced_islanding]"":0.0,""mode_connected[local_generator_loss]"":1.0,""mode_connected[normal]"":1.0,""mode_connected[pcc_loss]"":0.0,""mode_connected[renewable_shortfall]"":1.0,""mode_connected[restoration]"":0.0,""mode_islanded[combined_high_stress]"":1.0,""mode_islanded[demand_surge]"":0.0,""mode_islanded[forced_islanding]"":1.0,""mode_islanded[local_generator_loss]"":0.0,""mode_islanded[normal]"":0.0,""mode_islanded[pcc_loss]"":1.0,""mode_islanded[renewable_shortfall]"":0.0,""mode_islanded[restoration]"":0.0,""mode_restoration[combined_high_stress]"":0.0,""mode_restoration[demand_surge]"":0.0,""mode_restoration[forced_islanding]"":0.0,""mode_restoration[local_generator_loss]"":0.0,""mode_restoration[normal]"":0.0,""mode_restoration[pcc_loss]"":0.0,""mode_restoration[renewable_shortfall]"":0.0,""mode_restoration[restoration]"":1.0,""pv_capacity_fraction"":0.0,""tie_pcc_reserve_target"":1.0,""tie_pcc_response[combined_high_stress]"":0.0,""tie_pcc_response[demand_surge]"":0.0,""tie_pcc_response[forced_islanding]"":0.0,""tie_pcc_response[local_generator_loss]"":0.0,""tie_pcc_response[normal]"":0.0,""tie_pcc_response[pcc_loss]"":0.0,""tie_pcc_response[renewable_shortfall]"":0.0,""tie_pcc_response[restoration]"":0.0,""upgrade_select_bess"":0.0,""upgrade_select_dispatchable"":1.0,""upgrade_select_pv"":0.0}",completed,"{""capacity_fractions"":[0.0,0.0,1.0],""objective_trace"":[-0.3530651796792311],""payload_polynomial_degree"":3,""payload_term_count"":637,""payload_variable_count"":103,""remaining_worst_case_deficit_kw"":0.0,""reported_objective_recomputed_from_complete_vector"":true,""seed"":2076019337,""technology_order"":[2,0,1]}",103,30.0
deterministic published-cost greedy heuristic,arpae_go_network_01o_020,,greedy resilience heuristic,-0.3530651796792311,-0.3530651796792311,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499,arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json,-0.3530651796792311,deterministic,0.0003737090155482292,2612583844,baseline::greedy resilience heuristic::arpae_go_network_01o_020__arpae_go_network_01o_020__patch_05__485-499.json::deterministic,"{""base_mode_connected"":1.0,""base_mode_islanded"":0.0,""base_mode_restoration"":0.0,""battery_action_charge[combined_high_stress]"":0.0,""battery_action_charge[demand_surge]"":0.0,""battery_action_charge[forced_islanding]"":0.0,""battery_action_charge[local_generator_loss]"":0.0,""battery_action_charge[normal]"":0.0,""battery_action_charge[pcc_loss]"":0.0,""battery_action_charge[renewable_shortfall]"":0.0,""battery_action_charge[restoration]"":0.0,""battery_action_discharge[combined_high_stress]"":0.0,""battery_action_discharge[demand_surge]"":0.0,""battery_action_discharge[forced_islanding]"":0.0,""battery_action_discharge[local_generator_loss]"":0.0,""battery_action_discharge[normal]"":0.0,""battery_action_discharge[pcc_loss]"":0.0,""battery_action_discharge[renewable_shortfall]"":0.0,""battery_action_discharge[restoration]"":0.0,""battery_action_hold[combined_high_stress]"":1.0,""battery_action_hold[demand_surge]"":1.0,""battery_action_hold[forced_islanding]"":1.0,""battery_action_hold[local_generator_loss]"":1.0,""battery_action_hold[normal]"":1.0,""battery_action_hold[pcc_loss]"":1.0,""battery_action_hold[renewable_shortfall]"":1.0,""battery_action_hold[restoration]"":1.0,""bess_energy_fraction"":0.0,""bess_power_fraction"":0.0,""bess_reserve_target"":1.0,""bess_soc_target"":1.0,""critical_load_priority"":1.0,""critical_load_service[combined_high_stress]"":1.0,""critical_load_service[demand_surge]"":1.0,""critical_load_service[forced_islanding]"":1.0,""critical_load_service[local_generator_loss]"":1.0,""critical_load_service[normal]"":1.0,""critical_load_service[pcc_loss]"":1.0,""critical_load_service[renewable_shortfall]"":1.0,""critical_load_service[restoration]"":1.0,""der_capacity_slack[combined_high_stress]"":0.0,""der_capacity_slack[demand_surge]"":0.0,""der_capacity_slack[forced_islanding]"":0.0,""der_capacity_slack[local_generator_loss]"":0.0,""der_capacity_slack[normal]"":0.0,""der_capacity_slack[pcc_loss]"":0.0,""der_capacity_slack[renewable_shortfall]"":0.0,""der_capacity_slack[restoration]"":0.0,""der_commitment[combined_high_stress]"":1.0,""der_commitment[demand_surge]"":1.0,""der_commitment[forced_islanding]"":1.0,""der_commitment[local_generator_loss]"":1.0,""der_commitment[normal]"":1.0,""der_commitment[pcc_loss]"":1.0,""der_commitment[renewable_shortfall]"":1.0,""der_commitment[restoration]"":1.0,""dispatchable_capacity_fraction"":1.0,""islanding_eligibility"":1.0,""load_shedding_allocation[combined_high_stress]"":0.0,""load_shedding_allocation[demand_surge]"":0.0,""load_shedding_allocation[forced_islanding]"":0.0,""load_shedding_allocation[local_generator_loss]"":0.0,""load_shedding_allocation[normal]"":0.0,""load_shedding_allocation[pcc_loss]"":0.0,""load_shedding_allocation[renewable_shortfall]"":0.0,""load_shedding_allocation[restoration]"":0.0,""mode_connected[combined_high_stress]"":0.0,""mode_connected[demand_surge]"":1.0,""mode_connected[forced_islanding]"":0.0,""mode_connected[local_generator_loss]"":1.0,""mode_connected[normal]"":1.0,""mode_connected[pcc_loss]"":0.0,""mode_connected[renewable_shortfall]"":1.0,""mode_connected[restoration]"":0.0,""mode_islanded[combined_high_stress]"":1.0,""mode_islanded[demand_surge]"":0.0,""mode_islanded[forced_islanding]"":1.0,""mode_islanded[local_generator_loss]"":0.0,""mode_islanded[normal]"":0.0,""mode_islanded[pcc_loss]"":1.0,""mode_islanded[renewable_shortfall]"":0.0,""mode_islanded[restoration]"":0.0,""mode_restoration[combined_high_stress]"":0.0,""mode_restoration[demand_surge]"":0.0,""mode_restoration[forced_islanding]"":0.0,""mode_restoration[local_generator_loss]"":0.0,""mode_restoration[normal]"":0.0,""mode_restoration[pcc_loss]"":0.0,""mode_restoration[renewable_shortfall]"":0.0,""mode_restoration[restoration]"":1.0,""pv_capacity_fraction"":0.0,""tie_pcc_reserve_target"":1.0,""tie_pcc_response[combined_high_stress]"":0.0,""tie_pcc_response[demand_surge]"":0.0,""tie_pcc_response[forced_islanding]"":0.0,""tie_pcc_response[local_generator_loss]"":0.0,""tie_pcc_response[normal]"":0.0,""tie_pcc_response[pcc_loss]"":0.0,""tie_pcc_response[renewable_shortfall]"":0.0,""tie_pcc_response[restoration]"":0.0,""upgrade_select_bess"":0.0,""upgrade_select_dispatchable"":1.0,""upgrade_select_pv"":0.0}",completed,"{""capacity_fractions"":[0.0,0.0,1.0],""objective_trace"":[-0.3530651796792311],""payload_polynomial_degree"":3,""payload_term_count"":637,""payload_variable_count"":103,""remaining_worst_case_deficit_kw"":0.0,""reported_objective_recomputed_from_complete_vector"":true,""seed"":2612583844,""technology_order"":[2,0,1]}",103,30.0
