dataset,scenario,method_name,expected_operating_cost,risk_adjusted_cost,critical_load_served_fraction,critical_energy_not_served_kwh,energy_not_served_kwh,max_fraction_customers_unserved_per_hour,total_critical_infrastructure_unserved_hours_proxy,runtime_seconds
pglib_case30_adapted,renewable_shortfall,QUBO/quadratized local search baseline,101.6539997319079,101.6539997319079,1.0,0.0,0.0,0.0,0.0,7.465126083523501
pglib_case30_adapted,renewable_shortfall,SLSQPDispatchOptimizer,101.6539997319079,101.6539997319079,1.0,0.0,0.0,0.0,0.0,0.3356669165077619
pglib_case30_adapted,renewable_shortfall,Stress-only reserve heuristic baseline,101.6539997319079,101.6539997319079,1.0,0.0,0.0,0.0,0.0,0.00010647851740935
pglib_case30_adapted,renewable_shortfall,DifferentialEvolutionOptimizer,158.5797138017984,174.47353883950151,0.6482198560628859,35.81342195918843,101.1830337145422,0.0793077238316516,6.0,0.21598402102245012
pglib_case30_adapted,renewable_shortfall,CMPO + QCi Dirac-3,129.0002361986813,184.6015567306818,0.0,54.0113868,130.14792,0.1020105339571414,6.0,22.0
pglib_case30_adapted,storm_forced_islanding,CMPO + QCi Dirac-3,15.61820756055303,32.78336866374411,0.0,62.48376119999999,150.56328,0.1020105339571414,6.0,22.0
pglib_case30_adapted,storm_forced_islanding,Stress-only reserve heuristic baseline,44.6444438029207,44.6444438029207,1.0,0.0,151.42253240000005,0.1025926997822215,0.0,9.693799074739218e-05
pglib_case30_adapted,storm_forced_islanding,Piecewise-linear MILP baseline,80.95751045190899,80.95751045190899,1.0,0.0,0.0,0.0,0.0,0.050111457996536005
pglib_case30_adapted,storm_forced_islanding,DifferentialEvolutionOptimizer,82.3171960470022,99.54946494927995,0.6277786194148338,39.254000626454584,113.77724450150765,0.0770870391756279,6.0,0.1717457085032947
pglib_case30_adapted,storm_forced_islanding,CMPO-local polynomial search,106.42276404545852,117.6603431111359,1.0,0.0,0.0,0.0,0.0,1.5590423539397307
